# (use the command "$ sed -e '/^#/d' -e 's/#.*$//' <filename>" to remove comments)
# Sample Temperature: 2.4395808696746837
#   Initial Sweeps: 100
#            Width: 4
#        Generator: Xorshift
#    Sweep Pattern: RandomSweep
# Total Sweep Time: 1.3821486870000002
# Total Histogram Time: 0.00829873
#   Temperature        E (10)        C (10)       E (100)       C (100)      E (1000)      C (1000)     E (10000)     C (10000)    E (100000)    C (100000)   E (1000000)   C (1000000)
           2.59    -1.5993139    0.31412404    -1.2434215     0.3989587    -1.3279022    0.38713175     -1.285279    0.39842465    -1.3013199    0.39373132    -1.3072392    0.39666672
            2.6    -1.5930246    0.31479646    -1.2354651    0.39667359    -1.3201707    0.38600494    -1.2773276    0.39670147    -1.2934609    0.39216243    -1.2993203    0.39521312
           2.61    -1.5867227    0.31537728     -1.227555     0.3943298    -1.3124625    0.38480513    -1.2694114    0.39490929    -1.2856339    0.39052246    -1.2914312    0.39368536
           2.62    -1.5804101    0.31586701    -1.2196923    0.39193035     -1.304779    0.38353441    -1.2615317    0.39305086    -1.2778404      0.388814    -1.2835734    0.39208598
           2.63    -1.5740886    0.31626624    -1.2118781    0.38947825    -1.2971215    0.38219491    -1.2536898    0.39112893    -1.2700818    0.38703966    -1.2757482    0.39041755
           2.64    -1.5677601    0.31657569    -1.2041135    0.38697647    -1.2894916    0.38078877    -1.2458869    0.38914622    -1.2623593    0.38520203    -1.2679571    0.38868261
           2.65    -1.5614262    0.31679616    -1.1963994    0.38442793    -1.2818904    0.37931816    -1.2381243    0.38710543    -1.2546741    0.38330369    -1.2602013    0.38688374
           2.66    -1.5550888    0.31692854    -1.1887367    0.38183548    -1.2743193    0.37778524    -1.2304031    0.38500927    -1.2470275    0.38134722    -1.2524822    0.38502348
           2.67    -1.5487496    0.31697382    -1.1811262    0.37920194    -1.2667794    0.37619218    -1.2227243     0.3828604    -1.2394206    0.37933518    -1.2448008    0.38310439
           2.68    -1.5424104    0.31693305    -1.1735688    0.37653008     -1.259272    0.37454116     -1.215089    0.38066146    -1.2318545    0.37727011    -1.2371584    0.38112899
           2.69    -1.5360729     0.3168074    -1.1660652     0.3738226    -1.2517981    0.37283435    -1.2074981    0.37841505    -1.2243301    0.37515454     -1.229556    0.37909981
            2.7    -1.5297387    0.31659809    -1.1586161    0.37108213     -1.244359    0.37107391    -1.1999527    0.37612375    -1.2168486    0.37299096    -1.2219947    0.37701933
           2.71    -1.5234095    0.31630641    -1.1512222    0.36831127    -1.2369555    0.36926201    -1.1924535    0.37379009    -1.2094108    0.37078183    -1.2144755    0.37489004
           2.72     -1.517087    0.31593374    -1.1438839    0.36551252    -1.2295888    0.36740078    -1.1850013    0.37141656    -1.2020176    0.36852958    -1.2069994    0.37271438
           2.73    -1.5107727     0.3154815    -1.1366018    0.36268835    -1.2222598    0.36549238    -1.1775971    0.36900561    -1.1946699    0.36623662    -1.1995673    0.37049476
           2.74    -1.5044682    0.31495118    -1.1293765    0.35984113    -1.2149694    0.36353889    -1.1702414    0.36655966    -1.1873684     0.3639053    -1.1921799    0.36823357
           2.75    -1.4981751    0.31434435    -1.1222083     0.3569732    -1.2077185    0.36154244    -1.1629349    0.36408106    -1.1801139    0.36153794    -1.1848382    0.36593315
           2.76    -1.4918949    0.31366259    -1.1150977     0.3540868     -1.200508    0.35950508    -1.1556783    0.36157211    -1.1729071    0.35913683    -1.1775428    0.36359581
           2.77    -1.4856291    0.31290756     -1.108045    0.35118412    -1.1933386    0.35742886    -1.1484722    0.35903508    -1.1657486     0.3567042    -1.1702946    0.36122383
           2.78    -1.4793791    0.31208094    -1.1010504    0.34826727    -1.1862111    0.35531581    -1.1413171    0.35647217    -1.1586391    0.35424224    -1.1630941    0.35881943
           2.79    -1.4731464    0.31118448    -1.0941144    0.34533832    -1.1791262    0.35316792    -1.1342135    0.35388554    -1.1515791    0.35175309     -1.155942    0.35638479
            2.8    -1.4669322    0.31021994     -1.087237    0.34239923    -1.1720846    0.35098714    -1.1271618    0.35127728    -1.1445692    0.34923884    -1.1488389    0.35392205
           2.81     -1.460738    0.30918912    -1.0804184    0.33945193    -1.1650869    0.34877542    -1.1201625    0.34864944    -1.1376097    0.34670155    -1.1417853    0.35143331
           2.82    -1.4545651    0.30809384    -1.0736589    0.33649825    -1.1581338    0.34653463    -1.1132159    0.34600399    -1.1307013     0.3441432    -1.1347817    0.34892061
           2.83    -1.4484147    0.30693595    -1.0669585    0.33353997    -1.1512257    0.34426665    -1.1063225    0.34334289    -1.1238441    0.34156575    -1.1278286    0.34638594
           2.84     -1.442288    0.30571733    -1.0603173     0.3305788    -1.1443633     0.3419733    -1.0994823    0.34066798    -1.1170387    0.33897107    -1.1209264    0.34383124
           2.85    -1.4361864    0.30443986    -1.0537354    0.32761639    -1.1375469    0.33965636    -1.0926958     0.3379811    -1.1102854    0.33636102    -1.1140755    0.34125842
           2.86    -1.4301108    0.30310545    -1.0472127     0.3246543    -1.1307772    0.33731757    -1.0859631    0.33528401    -1.1035844    0.33373737    -1.1072762    0.33866932
           2.87    -1.4240625      0.301716    -1.0407492    0.32169407    -1.1240544    0.33495866    -1.0792845    0.33257839     -1.096936    0.33110187    -1.1005288    0.33606572
           2.88    -1.4180425    0.30027342    -1.0343449    0.31873712    -1.1173789    0.33258127    -1.0726601     0.3298659    -1.0903404    0.32845618    -1.0938336    0.33344936
           2.89    -1.4120519    0.29877963    -1.0279997    0.31578486    -1.1107512    0.33018704    -1.0660899    0.32714812    -1.0837978    0.32580194    -1.0871909    0.33082193
            2.9    -1.4060917    0.29723655    -1.0217135    0.31283861    -1.1041716    0.32777755    -1.0595742    0.32442659    -1.0773084    0.32314071    -1.0806008    0.32818507
           2.91    -1.4001628     0.2956461    -1.0154861    0.30989962    -1.0976402    0.32535435    -1.0531129    0.32170278    -1.0708722    0.32047402    -1.0740636    0.32554036
           2.92    -1.3942661    0.29401018    -1.0093174    0.30696911    -1.0911575    0.32291893    -1.0467061     0.3189781    -1.0644894    0.31780333    -1.0675792    0.32288932
           2.93    -1.3884027    0.29233068    -1.0032073    0.30404823    -1.0847235    0.32047275    -1.0403537    0.31625393    -1.0581601    0.31513006     -1.061148    0.32023344
           2.94    -1.3825732     0.2906095   -0.99715543    0.30113806    -1.0783386    0.31801723    -1.0340559    0.31353157    -1.0518842    0.31245557    -1.0547699    0.31757414
           2.95    -1.3767785    0.28884851   -0.99116167    0.29823963    -1.0720029    0.31555373    -1.0278125    0.31081227    -1.0456619    0.30978118    -1.0484451    0.31491279
           2.96    -1.3710195    0.28704957   -0.98522576    0.29535394    -1.0657165     0.3130836    -1.0216234    0.30809725     -1.039493    0.30710813    -1.0421734    0.31225072
           2.97    -1.3652968    0.28521451   -0.97934743    0.29248192    -1.0594796    0.31060812    -1.0154885    0.30538766    -1.0333775    0.30443764     -1.035955     0.3095892
           2.98    -1.3596111    0.28334515   -0.97352639    0.28962443    -1.0532922    0.30812852    -1.0094078    0.30268459    -1.0273154    0.30177088    -1.0297898    0.30692945
           2.99    -1.3539632    0.28144329   -0.96776235     0.2867823    -1.0471545    0.30564603    -1.0033811     0.2999891    -1.0213067    0.29910895    -1.0236778    0.30427266
              3    -1.3483536    0.27951069   -0.96205499    0.28395633    -1.0410664    0.30316179   -0.99740819    0.29730218     -1.015351    0.29645292    -1.0176189    0.30161994
           3.01     -1.342783    0.27754911   -0.95640398    0.28114724     -1.035028    0.30067693   -0.99148894    0.29462481    -1.0094485    0.29380381     -1.011613    0.29897238
           3.02    -1.3372518    0.27556026   -0.95080898    0.27835572    -1.0290393    0.29819252   -0.98562313    0.29195787    -1.0035988    0.29116258      -1.00566    0.29633101
           3.03    -1.3317607    0.27354583   -0.94526963    0.27558242    -1.0231003    0.29570962   -0.97981055    0.28930225   -0.99780193    0.28853016   -0.99975971    0.29369681
           3.04    -1.3263102    0.27150749   -0.93978556    0.27282793    -1.0172109    0.29322922   -0.97405096    0.28665875   -0.99205757    0.28590745   -0.99391205    0.29107073
           3.05    -1.3209006    0.26944684   -0.93435638    0.27009282    -1.0113711    0.29075227   -0.96834411    0.28402814   -0.98636556    0.28329527   -0.98811682    0.28845367
           3.06    -1.3155324    0.26736551   -0.92898171    0.26737762    -1.0055808    0.28827971   -0.96268974    0.28141118   -0.98072568    0.28069442   -0.98237384    0.28584648
           3.07    -1.3102061    0.26526504   -0.92366114     0.2646828   -0.99983988    0.28581242   -0.95708757    0.27880854    -0.9751377    0.27810566   -0.97668289    0.28324997
           3.08    -1.3049219    0.26314696   -0.91839426    0.26200882   -0.99414825    0.28335124    -0.9515373    0.27622088   -0.96960137    0.27552971   -0.97104376    0.28066493
           3.09    -1.2996803    0.26101277   -0.91318065    0.25935608   -0.98850578    0.28089698   -0.94603863    0.27364881   -0.96411642    0.27296725   -0.96545621    0.27809207
            3.1    -1.2944815    0.25886393   -0.90801987    0.25672496   -0.98291232    0.27845042   -0.94059124    0.27109291   -0.95868259    0.27041891   -0.95991999    0.27553211
           3.11    -1.2893258    0.25670186    -0.9029115    0.25411581   -0.97736771    0.27601231   -0.93519481    0.26855373   -0.95329957     0.2678853   -0.95443484    0.27298568
           3.12    -1.2842135    0.25452795   -0.89785509    0.25152894   -0.97187177    0.27358334   -0.92984898    0.26603175   -0.94796707    0.26536699   -0.94900047    0.27045342
           3.13    -1.2791448    0.25234355    -0.8928502    0.24896464   -0.96642431    0.27116418   -0.92455342    0.26352747   -0.94268478     0.2628645    -0.9436166    0.26793591
           3.14    -1.2741198    0.25014996   -0.88789636    0.24642316   -0.96102513    0.26875549   -0.91930776    0.26104131   -0.93745238    0.26037835   -0.93828293    0.26543369
           3.15    -1.2691389    0.24794848   -0.88299312    0.24390473   -0.95567402    0.26635786   -0.91411164    0.25857369   -0.93226954      0.257909   -0.93299915    0.26294729
           3.16     -1.264202    0.24574032   -0.87814001    0.24140955   -0.95037074    0.26397187   -0.90896469    0.25612497   -0.92713591    0.25545689   -0.92776493    0.26047718
           3.17    -1.2593093    0.24352671   -0.87333658    0.23893779   -0.94511506    0.26159807   -0.90386651    0.25369552   -0.92205114    0.25302241   -0.92257995    0.25802382
           3.18    -1.2544609     0.2413088   -0.86858234     0.2364896   -0.93990673    0.25923698   -0.89881673    0.25128564   -0.91701489    0.25060596   -0.91744386    0.25558764
           3.19    -1.2496569    0.23908771   -0.86387684    0.23406512   -0.93474549    0.25688908   -0.89381496    0.24889563   -0.91202678    0.24820787   -0.91235633    0.25316901
            3.2    -1.2448974    0.23686455   -0.85921958    0.23166445   -0.92963108    0.25455484   -0.88886078    0.24652575   -0.90708645    0.24582848   -0.90731698    0.25076832
           3.21    -1.2401824    0.23464036    -0.8546101    0.22928767    -0.9245632    0.25223468   -0.88395379    0.24417625   -0.90219352    0.24346806   -0.90232547    0.24838588
           3.22    -1.2355118    0.23241617   -0.85004791    0.22693485   -0.91954159    0.24992902   -0.87909359    0.24184733    -0.8973476    0.24112691   -0.89738143    0.24602202
           3.23    -1.2308857    0.23019294   -0.84553254    0.22460604   -0.91456594    0.24763824   -0.87427976     0.2395392   -0.89254831    0.23880525   -0.89248447    0.24367702
           3.24    -1.2263041    0.22797164   -0.84106351    0.22230126   -0.90963596     0.2453627   -0.86951188    0.23725203   -0.88779526    0.23650332   -0.88763422    0.24135114
           3.25    -1.2217668    0.22575318   -0.83664033    0.22002052   -0.90475133    0.24310272   -0.86478954    0.23498595   -0.88308805    0.23422132   -0.88283029    0.23904462
           3.26    -1.2172739    0.22353842   -0.83226253    0.21776382   -0.89991175    0.24085863    -0.8601123    0.23274112   -0.87842627    0.23195942    -0.8780723    0.23675766
           3.27    -1.2128253    0.22132821   -0.82792962    0.21553114   -0.89511688     0.2386307   -0.85547975    0.23051762   -0.87380953    0.22971778   -0.87335985    0.23449047
           3.28    -1.2084208    0.21912336   -0.82364112    0.21332245   -0.89036641    0.23641921   -0.85089145    0.22831556   -0.86923743    0.22749654   -0.86869255    0.23224321
           3.29    -1.2040603    0.21692464   -0.81939656    0.21113768      -0.88566     0.2342244   -0.84634698      0.226135   -0.86470954    0.22529582   -0.86406999    0.23001603
            3.3    -1.1997437     0.2147328   -0.81519546    0.20897679   -0.88099732     0.2320465   -0.84184591    0.22397601   -0.86022546    0.22311572   -0.85949177    0.22780908
           3.31    -1.1954709    0.21254855   -0.81103733     0.2068397   -0.87637803    0.22988572    -0.8373878    0.22183862   -0.85578477    0.22095633   -0.85495749    0.22562245
           3.32    -1.1912417    0.21037256   -0.80692171    0.20472631   -0.87180178    0.22774224   -0.83297222    0.21972286   -0.85138706    0.21881771   -0.85046674    0.22345625
           3.33     -1.187056    0.20820548   -0.80284812    0.20263654   -0.86726822    0.22561624   -0.82859874    0.21762874   -0.84703192    0.21669992   -0.84601911    0.22131056
           3.34    -1.1829134    0.20604794   -0.79881609    0.20057027   -0.86277701    0.22350787   -0.82426693    0.21555625   -0.84271893    0.21460299   -0.84161418    0.21918544
           3.35     -1.178814    0.20390051   -0.79482516     0.1985274   -0.85832779    0.22141726   -0.81997635    0.21350538   -0.83844766    0.21252695   -0.83725155    0.21708094
           3.36    -1.1747574    0.20176376   -0.79087484    0.19650778    -0.8539202    0.21934454   -0.81572657     0.2114761   -0.83421771     0.2104718    -0.8329308    0.21499709
           3.37    -1.1707434    0.19963823   -0.78696469     0.1945113   -0.84955388    0.21728981   -0.81151716    0.20946837   -0.83002865    0.20843754   -0.82865153    0.21293391
           3.38    -1.1667717    0.19752441   -0.78309424     0.1925378   -0.84522849    0.21525317   -0.80734769    0.20748214   -0.82588007    0.20642416   -0.82441331    0.21089142
           3.39    -1.1628423    0.19542278   -0.77926303    0.19058715   -0.84094364    0.21323469   -0.80321773    0.20551733   -0.82177155    0.20443162   -0.82021573    0.20886959
            3.4    -1.1589548    0.19333379    -0.7754706    0.18865917   -0.83669898    0.21123444   -0.79912685    0.20357389   -0.81770267    0.20245988   -0.81605839    0.20686842
           3.41    -1.1551089    0.19125788   -0.77171651    0.18675371   -0.83249414    0.20925247   -0.79507463    0.20165172   -0.81367301    0.20050891   -0.81194086    0.20488787
           3.42    -1.1513043    0.18919543    -0.7680003    0.18487061   -0.82832876    0.20728882   -0.79106064    0.19975073   -0.80968217    0.19857863   -0.80786274     0.2029279
           3.43    -1.1475409    0.18714683   -0.76432154    0.18300968   -0.82420246    0.20534351   -0.78708446    0.19787084   -0.80572973    0.19666898   -0.80382361    0.20098847
           3.44    -1.1438184    0.18511244   -0.76067977    0.18117075   -0.82011489    0.20341656   -0.78314567    0.19601192   -0.80181528    0.19477989   -0.79982306    0.19906951
           3.45    -1.1401364    0.18309258   -0.75707456    0.17935363   -0.81606568    0.20150798   -0.77924385    0.19417386    -0.7979384    0.19291126   -0.79586069    0.19717096
           3.46    -1.1364946    0.18108756   -0.75350548    0.17755814   -0.81205445    0.19961777   -0.77537858    0.19235654   -0.79409869    0.19106299   -0.79193609    0.19529273
           3.47    -1.1328928    0.17909767   -0.74997209    0.17578409   -0.80808084     0.1977459   -0.77154945    0.19055984   -0.79029574      0.189235   -0.78804885    0.19343474
           3.48    -1.1293306    0.17712318   -0.74647397    0.17403128   -0.80414449    0.19589236   -0.76775605    0.18878361   -0.78652915    0.18742717   -0.78419856     0.1915969
           3.49    -1.1258077    0.17516434    -0.7430107    0.17229952   -0.80024503    0.19405711   -0.76399797    0.18702772   -0.78279852    0.18563939   -0.78038484    0.18977911
            3.5    -1.1223239    0.17322137   -0.73958185     0.1705886   -0.79638209    0.19224012    -0.7602748    0.18529203   -0.77910345    0.18387153   -0.77660727    0.18798125
           3.51    -1.1188788     0.1712945   -0.73618702    0.16889832    -0.7925553    0.19044133   -0.75658615    0.18357637   -0.77544353    0.18212347   -0.77286545    0.18620321
           3.52     -1.115472     0.1693839   -0.73282579    0.16722848   -0.78876431    0.18866069   -0.75293162    0.18188061   -0.77181838    0.18039507   -0.76915901    0.18444488
           3.53    -1.1121033    0.16748976   -0.72949775    0.16557886   -0.78500875    0.18689814    -0.7493108    0.18020457    -0.7682276    0.17868621   -0.76548753    0.18270613
           3.54    -1.1087723    0.16561223    -0.7262025    0.16394927   -0.78128827     0.1851536    -0.7457233     0.1785481    -0.7646708    0.17699673   -0.76185063    0.18098683
           3.55    -1.1054787    0.16375146   -0.72293964    0.16233948   -0.77760249      0.183427   -0.74216874    0.17691104    -0.7611476     0.1753265   -0.75824793    0.17928683
           3.56    -1.1022221    0.16190757   -0.71970879     0.1607493   -0.77395107    0.18171827   -0.73864673     0.1752932   -0.75765761    0.17367535   -0.75467903    0.17760601
           3.57    -1.0990023    0.16008068   -0.71650954     0.1591785   -0.77033364    0.18002731   -0.73515689    0.17369442   -0.75420046    0.17204315   -0.75114356    0.17594422
           3.58    -1.0958188    0.15827089   -0.71334152    0.15762687   -0.76674986    0.17835402   -0.73169883    0.17211453   -0.75077576    0.17042972   -0.74764114     0.1743013
           3.59    -1.0926713    0.15647827   -0.71020434    0.15609421   -0.76319936    0.17669832   -0.72827218    0.17055335   -0.74738315    0.16883492   -0.74417138    0.17267712
            3.6    -1.0895595    0.15470291   -0.70709763    0.15458029   -0.75968181     0.1750601   -0.72487657    0.16901069   -0.74402224    0.16725858   -0.74073393    0.17107151
           3.61    -1.0864831    0.15294485   -0.70402101    0.15308491   -0.75619684    0.17343925   -0.72151163    0.16748639   -0.74069268    0.16570054    -0.7373284    0.16948431
           3.62    -1.0834416    0.15120415   -0.70097411    0.15160785   -0.75274412    0.17183567     -0.718177    0.16598024    -0.7373941    0.16416062   -0.73395443    0.16791537
           3.63    -1.0804348    0.14948085   -0.69795657    0.15014889    -0.7493233    0.17024923    -0.7148723    0.16449209   -0.73412614    0.16263866   -0.73061166    0.16636453
           3.64    -1.0774623    0.14777496   -0.69496803    0.14870782   -0.74593404    0.16867982   -0.71159719    0.16302172   -0.73088843    0.16113448   -0.72729973    0.16483161
           3.65    -1.0745237     0.1460865   -0.69200814    0.14728444     -0.742576    0.16712732   -0.70835132    0.16156897   -0.72768064    0.15964792   -0.72401828    0.16331645
           3.66    -1.0716187    0.14441548   -0.68907654    0.14587852   -0.73924883     0.1655916   -0.70513432    0.16013364    -0.7245024     0.1581788   -0.72076696    0.16181889
           3.67     -1.068747    0.14276188   -0.68617288    0.14448986   -0.73595222    0.16407254   -0.70194586    0.15871555   -0.72135337    0.15672694   -0.71754541    0.16033875
           3.68    -1.0659081    0.14112569   -0.68329683    0.14311824   -0.73268582    0.16257001   -0.69878558    0.15731451   -0.71823321    0.15529218   -0.71435329    0.15887585
           3.69    -1.0631018    0.13950689   -0.68044804    0.14176346   -0.72944931    0.16108387   -0.69565316    0.15593033   -0.71514157    0.15387432   -0.71119026    0.15743004
            3.7    -1.0603277    0.13790545   -0.67762618    0.14042531   -0.72624236    0.15961399   -0.69254826    0.15456281   -0.71207812     0.1524732   -0.70805598    0.15600113
           3.71    -1.0575855    0.13632133   -0.67483092    0.13910357   -0.72306464    0.15816024   -0.68947054    0.15321179   -0.70904253    0.15108863   -0.70495011    0.15458895
           3.72    -1.0548748    0.13475447   -0.67206193    0.13779805   -0.71991584    0.15672246   -0.68641968    0.15187705   -0.70603447    0.14972044   -0.70187231    0.15319333
           3.73    -1.0521952    0.13320482   -0.66931889    0.13650854   -0.71679564    0.15530054   -0.68339535    0.15055842   -0.70305361    0.14836844   -0.69882226    0.15181408
           3.74    -1.0495464    0.13167232   -0.66660148    0.13523483   -0.71370372    0.15389431   -0.68039724    0.14925571   -0.70009963    0.14703247   -0.69579964    0.15045104
           3.75    -1.0469282    0.13015691   -0.66390939    0.13397672   -0.71063976    0.15250365   -0.67742502    0.14796874    -0.6971722    0.14571233   -0.69280411    0.14910402
           3.76    -1.0443401     0.1286585   -0.66124231    0.13273402   -0.70760347     0.1511284   -0.67447838     0.1466973   -0.69427103    0.14440785   -0.68983537    0.14777286
           3.77    -1.0417817    0.12717703   -0.65859993    0.13150652   -0.70459453    0.14976843   -0.67155702    0.14544123   -0.69139579    0.14311886    -0.6868931    0.14645736
           3.78    -1.0392529    0.12571239   -0.65598195    0.13029402   -0.70161263    0.14842358   -0.66866063    0.14420033   -0.68854617    0.14184517   -0.68397697    0.14515737
           3.79    -1.0367531     0.1242645   -0.65338807    0.12909633   -0.69865748    0.14709371   -0.66578891    0.14297441   -0.68572188    0.14058661    -0.6810867     0.1438727
            3.8    -1.0342822    0.12283328     -0.650818    0.12791326   -0.69572878    0.14577868   -0.66294156     0.1417633   -0.68292261    0.13934299   -0.67822197    0.14260317
           3.81    -1.0318397     0.1214186   -0.64827145    0.12674461   -0.69282624    0.14447833   -0.66011828    0.14056682   -0.68014806    0.13811415   -0.67538247    0.14134862
           3.82    -1.0294253    0.12002038   -0.64574812    0.12559019   -0.68994955    0.14319251   -0.65731879    0.13938477   -0.67739794    0.13689991   -0.67256792    0.14010886
           3.83    -1.0270388     0.1186385   -0.64324775    0.12444981   -0.68709844    0.14192109   -0.65454279    0.13821699   -0.67467197    0.13570009   -0.66977802    0.13888373
           3.84    -1.0246797    0.11727285   -0.64077004    0.12332329   -0.68427261     0.1406639   -0.65179002    0.13706329   -0.67196985    0.13451452   -0.66701248    0.13767305
           3.85    -1.0223477    0.11592332   -0.63831472    0.12221045   -0.68147179    0.13942081   -0.64906017    0.13592349   -0.66929129    0.13334302     -0.664271    0.13647665
           3.86    -1.0200426    0.11458979   -0.63588153    0.12111109   -0.67869569    0.13819166   -0.64635298    0.13479742   -0.66663603    0.13218543   -0.66155332    0.13529435
           3.87     -1.017764    0.11327213   -0.63347019    0.12002504   -0.67594403    0.13697631   -0.64366818     0.1336849   -0.66400379    0.13104156   -0.65885914    0.13412599
           3.88    -1.0155116    0.11197022   -0.63108044    0.11895212   -0.67321655    0.13577461    -0.6410055    0.13258576   -0.66139428    0.12991127   -0.65618818     0.1329714
           3.89    -1.0132851    0.11068394   -0.62871202    0.11789215   -0.67051296     0.1345864   -0.63836467    0.13149982   -0.65880725    0.12879436   -0.65354019    0.13183041
            3.9    -1.0110842    0.10941315   -0.62636467    0.11684496     -0.667833    0.13341155   -0.63574542    0.13042692   -0.65624242    0.12769069   -0.65091488    0.13070285
           3.91    -1.0089085    0.10815772   -0.62403814    0.11581037   -0.66517641     0.1322499    -0.6331475    0.12936689   -0.65369953    0.12660007   -0.64831199    0.12958856
           3.92    -1.0067578    0.10691752   -0.62173217    0.11478822   -0.66254292    0.13110131   -0.63057066    0.12831955   -0.65117833    0.12552236   -0.64573125    0.12848736
           3.93    -1.0046317    0.10569242   -0.61944653    0.11377832   -0.65993227    0.12996564   -0.62801464    0.12728475   -0.64867855    0.12445737   -0.64317241    0.12739911
           3.94      -1.00253    0.10448227   -0.61718096    0.11278053   -0.65734421    0.12884273   -0.62547919    0.12626231   -0.64619995    0.12340496    -0.6406352    0.12632363
           3.95    -1.0004523    0.10328694   -0.61493523    0.11179466   -0.65477848    0.12773245   -0.62296406    0.12525208   -0.64374227    0.12236496   -0.63811938    0.12526076
           3.96    -0.9983984    0.10210629   -0.61270909    0.11082056   -0.65223483    0.12663465   -0.62046902    0.12425389   -0.64130527    0.12133721   -0.63562469    0.12421035
           3.97   -0.99636796    0.10094018   -0.61050233    0.10985807   -0.64971301    0.12554918   -0.61799383    0.12326759    -0.6388887    0.12032155   -0.63315088    0.12317224
           3.98    -0.9943607   0.099788459   -0.60831469    0.10890703   -0.64721278    0.12447591   -0.61553824    0.12229301   -0.63649233    0.11931784   -0.63069772    0.12214626
           3.99   -0.99237633   0.098650994   -0.60614597    0.10796728   -0.64473389    0.12341469   -0.61310203       0.12133   -0.63411591     0.1183259   -0.62826495    0.12113227
              4   -0.99041456   0.097527639   -0.60399593    0.10703867   -0.64227611    0.12236538   -0.61068497     0.1203784   -0.63175921     0.1173456   -0.62585235    0.12013012
           4.01   -0.98847513   0.096418249   -0.60186435    0.10612103    -0.6398392    0.12132785   -0.60828682    0.11943807   -0.62942201    0.11637678   -0.62345967    0.11913964
           4.02   -0.98655774   0.095322679   -0.59975101    0.10521423   -0.63742292    0.12030195   -0.60590737    0.11850884   -0.62710407    0.11541929   -0.62108668    0.11816069
           4.03   -0.98466213   0.094240785   -0.59765571    0.10431812   -0.63502704    0.11928755   -0.60354639    0.11759058   -0.62480516    0.11447298   -0.61873316    0.11719311
           4.04   -0.98278802   0.093172421   -0.59557822    0.10343253   -0.63265134    0.11828451   -0.60120367    0.11668313   -0.62252507     0.1135377   -0.61639888    0.11623677
           4.05   -0.98093514   0.092117441   -0.59351834    0.10255734   -0.63029559     0.1172927     -0.598879    0.11578635   -0.62026358    0.11261332   -0.61408362    0.11529152
           4.06   -0.97910323     0.0910757   -0.59147586     0.1016924   -0.62795956    0.11631198   -0.59657215    0.11490009   -0.61802047    0.11169968   -0.61178715     0.1143572
           4.07   -0.97729203   0.090047052   -0.58945057    0.10083756   -0.62564304    0.11534221   -0.59428292    0.11402422   -0.61579552    0.11079664   -0.60950926    0.11343369
           4.08   -0.97550126   0.089031352   -0.58744229   0.099992694    -0.6233458    0.11438327   -0.59201111    0.11315858   -0.61358853    0.10990407   -0.60724973    0.11252083
           4.09   -0.97373069   0.088028454    -0.5854508   0.099157654   -0.62106763    0.11343503   -0.58975651    0.11230304   -0.61139929    0.10902183   -0.60500836    0.11161848
            4.1   -0.97198004   0.087038214   -0.58347592   0.098332308   -0.61880833    0.11249735   -0.58751892    0.11145747   -0.60922759    0.10814978   -0.60278492    0.11072652
           4.11   -0.97024908   0.086060487   -0.58151744   0.097516522   -0.61656767    0.11157011   -0.58529815    0.11062173   -0.60707323    0.10728778   -0.60057923    0.10984479
           4.12   -0.96853754   0.085095128   -0.57957519   0.096710165   -0.61434545    0.11065318   -0.58309399    0.10979568   -0.60493602     0.1064357   -0.59839106    0.10897317
           4.13   -0.96684519   0.084141994   -0.57764898   0.095913107   -0.61214147    0.10974643   -0.58090626     0.1089792   -0.60281574     0.1055934   -0.59622023    0.10811153
           4.14   -0.96517178   0.083200941   -0.57573861    0.09512522   -0.60995553    0.10884974   -0.57873476    0.10817214   -0.60071222    0.10476077   -0.59406654    0.10725972
           4.15   -0.96351707   0.082271827   -0.57384391   0.094346376   -0.60778742    0.10796299   -0.57657931    0.10737439   -0.59862525    0.10393766   -0.59192978    0.10641763
           4.16   -0.96188083   0.081354509   -0.57196469   0.093576453   -0.60563694    0.10708605   -0.57443972    0.10658582   -0.59655465    0.10312396   -0.58980977    0.10558512
           4.17   -0.96026281   0.080448847   -0.57010079   0.092815327   -0.60350391     0.1062188   -0.57231582     0.1058063   -0.59450023    0.10231953   -0.58770631    0.10476206
           4.18    -0.9586628     0.0795547   -0.56825202   0.092062876   -0.60138813    0.10536113   -0.57020741     0.1050357    -0.5924618    0.10152426   -0.58561922    0.10394833
           4.19   -0.95708055   0.078671928   -0.56641822   0.091318983    -0.5992894     0.1045129   -0.56811433    0.10427391    -0.5904392    0.10073801   -0.58354832    0.10314381
            4.2   -0.95551584   0.077800392   -0.56459921   0.090583529   -0.59720755    0.10367402    -0.5660364     0.1035208   -0.58843222   0.099960673   -0.58149341    0.10234838
           4.21   -0.95396846   0.076939955   -0.56279482   0.089856398   -0.59514238    0.10284435   -0.56397344    0.10277626   -0.58644071   0.099192124   -0.57945432     0.1015619
           4.22   -0.95243817   0.076090479    -0.5610049   0.089137476   -0.59309372    0.10202379   -0.56192529    0.10204017   -0.58446448   0.098432247   -0.57743088    0.10078427
           4.23   -0.95092477   0.075251827   -0.55922927   0.088426651   -0.59106137    0.10121222   -0.55989178    0.10131241   -0.58250336   0.097680925   -0.57542289    0.10001536
           4.24   -0.94942803   0.074423866   -0.55746778   0.087723812   -0.58904517    0.10040953   -0.55787274    0.10059287   -0.58055719   0.096938044    -0.5734302   0.099255061
