# (use the command "$ sed -e '/^#/d' -e 's/#.*$//' <filename>" to remove comments)
# Sample Temperature: 2.5082909297943115
#   Initial Sweeps: 100
#            Width: 2
#        Generator: Xorshift
#    Sweep Pattern: RandomSweep
# Total Sweep Time: 0.365229741
# Total Histogram Time: 0.002906825
#   Temperature        E (10)        C (10)       E (100)       C (100)      E (1000)      C (1000)     E (10000)     C (10000)    E (100000)    C (100000)   E (1000000)   C (1000000)
           1.19            -2             0    -1.9855063    0.04064314    -1.9825741   0.048793226    -1.9849143   0.042312183    -1.9860433   0.039160286    -1.9855865   0.040436186
            1.2            -2             0    -1.9846775    0.04223634    -1.9815793   0.050697345    -1.9840515   0.043971888    -1.9852447   0.040698089    -1.9847619   0.042023413
           1.21            -2             0    -1.9838166   0.043856024     -1.980546    0.05263226    -1.9831552   0.045659291    -1.9844152    0.04226173    -1.9839054   0.043637239
           1.22            -2             0    -1.9829231   0.045501408    -1.9794738   0.054596969    -1.9822249   0.047373586    -1.9835541   0.043850473    -1.9830163   0.045276901
           1.23            -2             0    -1.9819964   0.047171683     -1.978362   0.056590441    -1.9812601   0.049113937     -1.982661   0.045463559    -1.9820941    0.04694161
           1.24            -2             0    -1.9810361   0.048866016      -1.97721   0.058611615    -1.9802602   0.050879488    -1.9817354   0.047100206    -1.9811384   0.048630554
           1.25            -2             0    -1.9800416   0.050583555    -1.9760173   0.060659404    -1.9792248   0.052669358    -1.9807768   0.048759613    -1.9801487     0.0503429
           1.26            -2             0    -1.9790126   0.052323424    -1.9747835   0.062732693    -1.9781533   0.054482644    -1.9797848   0.050440957    -1.9791246   0.052077794
           1.27            -2             0    -1.9779486   0.054084732    -1.9735079   0.064830348    -1.9770453   0.056318428     -1.978759     0.0521434    -1.9780655   0.053834365
           1.28            -2             0    -1.9768491   0.055866567    -1.9721901   0.066951211    -1.9759004    0.05817577     -1.977699   0.053866087    -1.9769711   0.055611725
           1.29            -2             0    -1.9757138   0.057668005    -1.9708297   0.069094105    -1.9747181   0.060053716    -1.9766043   0.055608147    -1.9758409    0.05740897
            1.3            -2             0    -1.9745422   0.059488105    -1.9694262   0.071257836    -1.9734981   0.061951296    -1.9754745   0.057368697    -1.9746746   0.059225182
           1.31            -2             0    -1.9733341   0.061325914    -1.9679792   0.073441194      -1.97224   0.063867527    -1.9743094   0.059146839    -1.9734718    0.06105943
           1.32            -2             0    -1.9720891   0.063180468    -1.9664884   0.075642957    -1.9709433   0.065801416    -1.9731085   0.060941669    -1.9722321   0.062910773
           1.33            -2             0    -1.9708068   0.065050793    -1.9649534   0.077861889    -1.9696078   0.067751959    -1.9718716   0.062752269    -1.9709552    0.06477826
           1.34            -2             0    -1.9694869   0.066935907    -1.9633738   0.080096745    -1.9682331   0.069718141    -1.9705983   0.064577714    -1.9696408   0.066660931
           1.35            -2             0    -1.9681293   0.068834821    -1.9617494   0.082346273     -1.966819   0.071698942    -1.9692884   0.066417075    -1.9682887   0.068557819
           1.36            -2             0    -1.9667335   0.070746538    -1.9600799   0.084609212    -1.9653651   0.073693337    -1.9679416   0.068269414    -1.9668984   0.070467951
           1.37            -2             0    -1.9652993    0.07267006     -1.958365     0.0868843    -1.9638712   0.075700295    -1.9665576   0.070133791    -1.9654699   0.072390352
           1.38            -2             0    -1.9638266   0.074604383    -1.9566044   0.089170269     -1.962337    0.07771878    -1.9651362    0.07200926    -1.9640028   0.074324042
           1.39            -2             0    -1.9623151   0.076548504    -1.9547981    0.09146585    -1.9607623   0.079747759    -1.9636771   0.073894877    -1.9624969   0.076268037
            1.4            -2             0    -1.9607646   0.078501418    -1.9529458   0.093769777     -1.959147   0.081786193    -1.9621803   0.075789695     -1.960952   0.078221357
           1.41            -2             0     -1.959175    0.08046212    -1.9510473   0.096080783    -1.9574908   0.083833048    -1.9606455   0.077692766    -1.9593679   0.080183019
           1.42            -2             0    -1.9575461   0.082429607    -1.9491025   0.098397606    -1.9557936   0.085887289    -1.9590725   0.079603147    -1.9577446   0.082152042
           1.43            -2             0    -1.9558778   0.084402881    -1.9471113    0.10071899    -1.9540553   0.087947886    -1.9574613   0.081519895    -1.9560818    0.08412745
           1.44            -2             0    -1.9541699   0.086380946    -1.9450737    0.10304368    -1.9522757   0.090013812    -1.9558117   0.083442072    -1.9543795   0.086108267
           1.45            -2             0    -1.9524225   0.088362811    -1.9429896    0.10537044    -1.9504547   0.092084046    -1.9541236   0.085368743    -1.9526375   0.088093526
           1.46            -2             0    -1.9506354   0.090347494    -1.9408589    0.10769803    -1.9485923   0.094157572    -1.9523969   0.087298979    -1.9508557   0.090082264
           1.47            -2             0    -1.9488086   0.092334016    -1.9386816    0.11002523    -1.9466884   0.096233384    -1.9506316   0.089231859    -1.9490342   0.092073523
           1.48            -2             0     -1.946942   0.094321409    -1.9364579    0.11235083     -1.944743   0.098310482    -1.9488276   0.091166468    -1.9471728   0.094066356
           1.49            -2             0    -1.9450357   0.096308715    -1.9341876    0.11467363     -1.942756    0.10038788     -1.946985   0.093101898    -1.9452715   0.096059823
            1.5            -2             0    -1.9430897   0.098294982     -1.931871    0.11699245    -1.9407275    0.10246459    -1.9451036   0.095037254    -1.9433304   0.098052994
           1.51            -2             0    -1.9411039    0.10027927     -1.929508    0.11930611    -1.9386574    0.10453965    -1.9431835   0.096971646    -1.9413494    0.10004495
           1.52            -2             0    -1.9390785    0.10226066    -1.9270988    0.12161347    -1.9365459     0.1066121    -1.9412247   0.098904199    -1.9393286    0.10203478
           1.53            -2             0    -1.9370135    0.10423823    -1.9246435    0.12391339     -1.934393      0.108681    -1.9392273    0.10083404     -1.937268    0.10402158
           1.54            -2             0     -1.934909    0.10621108    -1.9221423    0.12620476    -1.9321987    0.11074542    -1.9371914    0.10276033    -1.9351677    0.10600448
           1.55            -2             0    -1.9327651    0.10817833    -1.9195954    0.12848648    -1.9299632    0.11280444    -1.9351169    0.10468222    -1.9330279     0.1079826
           1.56            -2             0    -1.9305819     0.1101391    -1.9170029    0.13075747    -1.9276865    0.11485716    -1.9330041    0.10659887    -1.9308485    0.10995509
           1.57            -2             0    -1.9283596    0.11209252    -1.9143651    0.13301667    -1.9253689     0.1169027     -1.930853    0.10850949    -1.9286297     0.1119211
           1.58            -2             0    -1.9260983    0.11403777    -1.9116823    0.13526306    -1.9230105    0.11894019    -1.9286638    0.11041326    -1.9263717    0.11387981
           1.59            -2             0    -1.9237982    0.11597402    -1.9089547    0.13749562    -1.9206114    0.12096877    -1.9264366     0.1123094    -1.9240746    0.11583039
            1.6            -2             0    -1.9214594    0.11790045    -1.9061826    0.13971337    -1.9181718    0.12298761    -1.9241715    0.11419715    -1.9217385    0.11777207
           1.61            -2             0    -1.9190822    0.11981628    -1.9033663    0.14191534    -1.9156919    0.12499589    -1.9218687    0.11607575    -1.9193637    0.11970405
           1.62            -2             0    -1.9166668    0.12172072    -1.9005061    0.14410058     -1.913172    0.12699281    -1.9195285    0.11794446    -1.9169504    0.12162558
           1.63            -2             0    -1.9142135    0.12361304    -1.8976024     0.1462682    -1.9106123     0.1289776     -1.917151    0.11980256    -1.9144988    0.12353591
           1.64            -2             0    -1.9117224    0.12549248    -1.8946555    0.14841729     -1.908013    0.13094949    -1.9147365    0.12164935    -1.9120091    0.12543431
           1.65            -2             0    -1.9091939    0.12735833    -1.8916658    0.15054699    -1.9053744    0.13290773    -1.9122851    0.12348415    -1.9094815    0.12732008
           1.66            -2             0    -1.9066281     0.1292099    -1.8886337    0.15265647    -1.9026968    0.13485162    -1.9097972    0.12530627    -1.9069164    0.12919252
           1.67            -2             0    -1.9040256     0.1310465    -1.8855597    0.15474491    -1.8999805    0.13678044     -1.907273    0.12711508    -1.9043139    0.13105097
           1.68            -2             0    -1.9013864    0.13286747    -1.8824441    0.15681153    -1.8972257    0.13869351    -1.9047127    0.12890993    -1.9016744    0.13289477
           1.69            -2             0     -1.898711    0.13467217    -1.8792874    0.15885558    -1.8944328    0.14059017    -1.9021167    0.13069022    -1.8989982    0.13472328
            1.7            -2             0    -1.8959996    0.13645999      -1.87609    0.16087632    -1.8916022    0.14246978    -1.8994852    0.13245535    -1.8962856    0.13653589
           1.71            -2             0    -1.8932527    0.13823032    -1.8728525    0.16287305    -1.8887342    0.14433171    -1.8968186    0.13420474    -1.8935369    0.13833201
           1.72            -2             0    -1.8904705    0.13998258    -1.8695753    0.16484509    -1.8858291    0.14617538    -1.8941171    0.13593783    -1.8907524    0.14011106
           1.73            -2             0    -1.8876535    0.14171623    -1.8662589    0.16679181    -1.8828873     0.1480002    -1.8913812    0.13765409    -1.8879326    0.14187249
           1.74            -2             0     -1.884802    0.14343071    -1.8629038    0.16871257    -1.8799092    0.14980561    -1.8886111    0.13935298    -1.8850776    0.14361576
           1.75            -2             0    -1.8819164    0.14512551    -1.8595105     0.1706068    -1.8768952    0.15159108    -1.8858072    0.14103401    -1.8821881    0.14534035
           1.76            -2             0    -1.8789971    0.14680014    -1.8560797    0.17247391    -1.8738457    0.15335609    -1.8829698     0.1426967    -1.8792642    0.14704577
           1.77            -2             0    -1.8760445    0.14845412    -1.8526118    0.17431338    -1.8707611    0.15510015    -1.8800994    0.14434058    -1.8763064    0.14873154
           1.78            -2             0    -1.8730591    0.15008699    -1.8491073     0.1761247    -1.8676418    0.15682279    -1.8771963     0.1459652     -1.873315     0.1503972
           1.79            -2             0    -1.8700412    0.15169832     -1.845567    0.17790738    -1.8644883    0.15852355    -1.8742609    0.14757014    -1.8702906    0.15204232
            1.8            -2             0    -1.8669913     0.1532877    -1.8419912    0.17966097     -1.861301      0.160202    -1.8712936    0.14915499    -1.8672335    0.15366647
           1.81            -2             0    -1.8639098    0.15485472    -1.8383807    0.18138505    -1.8580804    0.16185774    -1.8682949    0.15071937    -1.8641441    0.15526927
           1.82            -2             0    -1.8607973    0.15639902     -1.834736     0.1830792    -1.8548269    0.16349037     -1.865265     0.1522629    -1.8610229    0.15685033
           1.83            -2             0     -1.857654    0.15792024    -1.8310577    0.18474306    -1.8515409    0.16509952    -1.8622045    0.15378523    -1.8578702     0.1584093
           1.84            -2             0    -1.8544806    0.15941805    -1.8273465    0.18637628     -1.848223    0.16668485    -1.8591137    0.15528602    -1.8546866    0.15994583
           1.85            -2             0    -1.8512775    0.16089213    -1.8236029    0.18797853    -1.8448737    0.16824603    -1.8559932    0.15676497    -1.8514725     0.1614596
           1.86            -2             0    -1.8480451    0.16234219    -1.8198276    0.18954952    -1.8414934    0.16978274    -1.8528433    0.15822177    -1.8482284    0.16295032
           1.87            -2             0     -1.844784    0.16376795    -1.8160211    0.19108897    -1.8380825    0.17129471    -1.8496645    0.15965615    -1.8449547    0.16441769
           1.88            -2             0    -1.8414945    0.16516916    -1.8121842    0.19259664    -1.8346417    0.17278166    -1.8464572    0.16106784    -1.8416519    0.16586145
           1.89            -2             0    -1.8381774    0.16654558    -1.8083175    0.19407231    -1.8311714    0.17424334    -1.8432219     0.1624566    -1.8383204    0.16728136
            1.9            -2             0    -1.8348329    0.16789698    -1.8044215    0.19551578    -1.8276722    0.17567953    -1.8399591     0.1638222    -1.8349608    0.16867719
           1.91            -2             0    -1.8314616    0.16922318    -1.8004971    0.19692687    -1.8241444       0.17709    -1.8366692    0.16516444    -1.8315735    0.17004872
           1.92            -2             0    -1.8280641    0.17052398    -1.7965447    0.19830543    -1.8205887    0.17847457    -1.8333527    0.16648311     -1.828159    0.17139576
           1.93            -2             0    -1.8246409    0.17179923    -1.7925651    0.19965133    -1.8170056    0.17983307      -1.83001    0.16777805    -1.8247178    0.17271814
           1.94            -2             0    -1.8211923    0.17304876    -1.7885589    0.20096447    -1.8133956    0.18116532    -1.8266417    0.16904909    -1.8212504    0.17401569
           1.95            -2             0    -1.8177191    0.17427246    -1.7845267    0.20224476    -1.8097592     0.1824712    -1.8232482    0.17029609    -1.8177573    0.17528828
           1.96            -2             0    -1.8142216    0.17547021    -1.7804693    0.20349214    -1.8060969    0.18375059      -1.81983    0.17151892     -1.814239    0.17653577
           1.97            -2             0    -1.8107004    0.17664191    -1.7763872    0.20470656    -1.8024093    0.18500337    -1.8163876    0.17271746    -1.8106961    0.17775805
           1.98            -2             0    -1.8071561    0.17778749    -1.7722812    0.20588801     -1.798697    0.18622946    -1.8129215    0.17389162    -1.8071289    0.17895504
           1.99            -2             0    -1.8035891    0.17890687    -1.7681519    0.20703649    -1.7949603    0.18742878    -1.8094321    0.17504132     -1.803538    0.18012664
              2            -2             0          -1.8          0.18        -1.764      0.208152       -1.7912    0.18860128      -1.80592    0.17616648     -1.799924     0.1812728
           2.01            -2             0    -1.7963893    0.18106686    -1.7598261    0.20923459    -1.7874165    0.18974692    -1.8023856    0.17726704    -1.7962873    0.18239346
           2.02            -2             0    -1.7927575    0.18210741    -1.7556308    0.21028431    -1.7836103    0.19086566    -1.7988295    0.17834298    -1.7926284    0.18348859
           2.03            -2             0    -1.7891052    0.18312167    -1.7514149    0.21130123     -1.779782     0.1919575    -1.7952521    0.17939426    -1.7889479    0.18455816
           2.04            -2             0    -1.7854328    0.18410962     -1.747179    0.21228544    -1.7759322    0.19302244    -1.7916539    0.18042086    -1.7852463    0.18560217
           2.05            -2             0     -1.781741     0.1850713    -1.7429237    0.21323704    -1.7720613     0.1940605    -1.7880354    0.18142279     -1.781524    0.18662063
           2.06            -2             0    -1.7780301    0.18600675    -1.7386497    0.21415617    -1.7681699     0.1950717    -1.7843971    0.18240005    -1.7777816    0.18761354
           2.07            -2             0    -1.7743009      0.186916    -1.7343577    0.21504295    -1.7642586    0.19605609    -1.7807396    0.18335266    -1.7740196    0.18858095
           2.08            -2             0    -1.7705537    0.18779912    -1.7300482    0.21589755    -1.7603279    0.19701372    -1.7770632    0.18428067    -1.7702386    0.18952289
           2.09            -2             0    -1.7667891    0.18865618     -1.725722    0.21672012    -1.7563782    0.19794467    -1.7733685    0.18518412    -1.7664389    0.19043941
            2.1            -2             0    -1.7630076    0.18948726    -1.7213796    0.21751084    -1.7524103    0.19884902     -1.769656    0.18606307    -1.7626211    0.19133059
           2.11            -2             0    -1.7592098    0.19029247    -1.7170218    0.21826992    -1.7484245    0.19972684    -1.7659261    0.18691757    -1.7587858     0.1921965
           2.12            -2             0    -1.7553961     0.1910719    -1.7126491    0.21899756    -1.7444214    0.20057826    -1.7621794    0.18774772    -1.7549335    0.19303723
           2.13            -2             0     -1.751567    0.19182568    -1.7082621    0.21969398    -1.7404015    0.20140338    -1.7584164    0.18855361    -1.7510645    0.19385288
           2.14            -2             0    -1.7477232    0.19255394    -1.7038615    0.22035941    -1.7363654    0.20220233    -1.7546375    0.18933532    -1.7471795    0.19464355
           2.15            -2             0    -1.7438651     0.1932568    -1.6994479     0.2209941    -1.7323136    0.20297524    -1.7508431    0.19009297    -1.7432789    0.19540937
           2.16            -2             0    -1.7399931    0.19393442    -1.6950219    0.22159829    -1.7282466    0.20372226    -1.7470339    0.19082667    -1.7393633    0.19615045
           2.17            -2             0    -1.7361079    0.19458695    -1.6905842    0.22217226    -1.7241649    0.20444354    -1.7432102    0.19153655    -1.7354331    0.19686695
           2.18            -2             0    -1.7322098    0.19521455    -1.6861353    0.22271628     -1.720069    0.20513924    -1.7393726    0.19222275    -1.7314888      0.197559
           2.19            -2             0    -1.7282994    0.19581741    -1.6816757    0.22323062    -1.7159595    0.20580954    -1.7355215    0.19288541    -1.7275309    0.19822675
            2.2            -2             0    -1.7243773     0.1963957    -1.6772062    0.22371559    -1.7118368    0.20645462    -1.7316573    0.19352467    -1.7235599    0.19887038
           2.21            -2             0    -1.7204438     0.1969496    -1.6727273    0.22417148    -1.7077015    0.20707466    -1.7277806     0.1941407    -1.7195762    0.19949004
           2.22            -2             0    -1.7164994    0.19747933    -1.6682396    0.22459861     -1.703554    0.20766986    -1.7238919    0.19473366    -1.7155804    0.20008592
           2.23            -2             0    -1.7125448    0.19798507    -1.6637435    0.22499729    -1.6993948    0.20824042    -1.7199915    0.19530372    -1.7115729     0.2006582
           2.24            -2             0    -1.7085802    0.19846704    -1.6592399    0.22536783    -1.6952245    0.20878655    -1.7160799    0.19585107    -1.7075543    0.20120706
           2.25            -2             0    -1.7046062    0.19892546     -1.654729    0.22571058    -1.6910435    0.20930848    -1.7121576    0.19637588    -1.7035248    0.20173272
           2.26            -2             0    -1.7006233    0.19936054    -1.6502116    0.22602587    -1.6868523    0.20980641     -1.708225    0.19687835    -1.6994851    0.20223536
           2.27            -2             0     -1.696632    0.19977252    -1.6456882    0.22631403    -1.6826514    0.21028058    -1.7042826    0.19735867    -1.6954356     0.2027152
           2.28            -2             0    -1.6926326    0.20016163    -1.6411592    0.22657542    -1.6784413    0.21073122    -1.7003308    0.19781705    -1.6913766    0.20317245
           2.29            -2             0    -1.6886256     0.2005281    -1.6366253    0.22681039    -1.6742223    0.21115858      -1.69637    0.19825369    -1.6873088    0.20360733
            2.3            -2             0    -1.6846116    0.20087219     -1.632087     0.2270193    -1.6699951    0.21156289    -1.6924008     0.1986688    -1.6832325    0.20402007
           2.31            -2             0    -1.6805909    0.20119414    -1.6275447    0.22720249      -1.66576    0.21194441    -1.6884234    0.19906261    -1.6791482     0.2044109
           2.32            -2             0     -1.676564    0.20149419    -1.6229991    0.22736035    -1.6615175    0.21230338    -1.6844384    0.19943533    -1.6750562    0.20478004
           2.33            -2             0    -1.6725313    0.20177261    -1.6184505    0.22749323     -1.657268    0.21264007    -1.6804462    0.19978718    -1.6709571    0.20512774
           2.34            -2             0    -1.6684932    0.20202966    -1.6138995    0.22760151     -1.653012    0.21295473    -1.6764471     0.2001184    -1.6668512    0.20545424
           2.35            -2             0    -1.6644502     0.2022656    -1.6093466    0.22768556    -1.6487499    0.21324763    -1.6724416    0.20042922    -1.6627391    0.20575978
           2.36            -2             0    -1.6604027    0.20248069    -1.6047922    0.22774575    -1.6444822    0.21351904      -1.66843    0.20071987     -1.658621    0.20604461
           2.37            -2             0    -1.6563511     0.2026752    -1.6002369    0.22778246    -1.6402093    0.21376923    -1.6644129    0.20099059    -1.6544974    0.20630898
           2.38            -2             0    -1.6522959    0.20284941    -1.5956811    0.22779608    -1.6359316    0.21399847    -1.6603905    0.20124162    -1.6503688    0.20655314
           2.39            -2             0    -1.6482373    0.20300359    -1.5911252    0.22778697    -1.6316495    0.21420704    -1.6563634    0.20147321    -1.6462354    0.20677736
            2.4            -2             0    -1.6441759    0.20313801    -1.5865698    0.22775553    -1.6273635    0.21439521    -1.6523317    0.20168561    -1.6420978    0.20698189
           2.41            -2             0    -1.6401119    0.20325295    -1.5820151    0.22770213    -1.6230738    0.21456327    -1.6482961    0.20187905    -1.6379563    0.20716698
           2.42            -2             0    -1.6360459     0.2033487    -1.5774618    0.22762716    -1.6187811     0.2147115    -1.6442567     0.2020538    -1.6338112    0.20733291
           2.43            -2             0    -1.6319781    0.20342552    -1.5729102      0.227531    -1.6144855    0.21484018     -1.640214     0.2022101    -1.6296631    0.20747994
           2.44            -2             0     -1.627909    0.20348372    -1.5683607    0.22741404    -1.6101876    0.21494959    -1.6361684     0.2023482    -1.6255122    0.20760833
           2.45            -2             0    -1.6238389    0.20352355    -1.5638138    0.22727665    -1.6058877    0.21504002    -1.6321202    0.20246837    -1.6213589    0.20771835
           2.46            -2             0    -1.6197681    0.20354532    -1.5592698    0.22711921    -1.6015861    0.21511176    -1.6280698    0.20257086    -1.6172036    0.20781027
           2.47            -2             0    -1.6156972    0.20354931    -1.5547291    0.22694212    -1.5972833     0.2151651    -1.6240175    0.20265592    -1.6130466    0.20788435
           2.48            -2             0    -1.6116263     0.2035358    -1.5501922    0.22674575    -1.5929796    0.21520031    -1.6199637    0.20272382    -1.6088883    0.20794088
           2.49            -2             0    -1.6075559    0.20350507    -1.5456594    0.22653047    -1.5886754     0.2152177    -1.6159087    0.20277481    -1.6047291    0.20798011
            2.5            -2             0    -1.6034862    0.20345741    -1.5411311    0.22629667     -1.584371    0.21521755    -1.6118528    0.20280914    -1.6005692    0.20800231
           2.51            -2             0    -1.5994177    0.20339311    -1.5366077    0.22604473    -1.5800668    0.21520014    -1.6077964    0.20282709    -1.5964091    0.20800777
           2.52            -2             0    -1.5953506    0.20331245    -1.5320895    0.22577501    -1.5757631    0.21516577    -1.6037398    0.20282891     -1.592249    0.20799675
           2.53            -2             0    -1.5912853    0.20321571    -1.5275768    0.22548789    -1.5714603    0.21511472    -1.5996834    0.20281486    -1.5880893    0.20796951
           2.54            -2             0    -1.5872221    0.20310318    -1.5230701    0.22518374    -1.5671587    0.21504729    -1.5956273    0.20278519    -1.5839303    0.20792634
           2.55            -2             0    -1.5831613    0.20297515    -1.5185696    0.22486293    -1.5628585    0.21496375     -1.591572    0.20274017    -1.5797724    0.20786749
           2.56            -2             0    -1.5791032    0.20283189    -1.5140756    0.22452583    -1.5585602    0.21486439    -1.5875178    0.20268006    -1.5756157    0.20779324
           2.57            -2             0    -1.5750481    0.20267368    -1.5095886    0.22417279     -1.554264    0.21474949    -1.5834649    0.20260511    -1.5714607    0.20770386
           2.58            -2             0    -1.5709963    0.20250082    -1.5051088    0.22380418    -1.5499703    0.21461935    -1.5794137    0.20251559    -1.5673077    0.20759962
           2.59            -2             0    -1.5669481    0.20231356    -1.5006366    0.22342035    -1.5456794    0.21447425    -1.5753644    0.20241173    -1.5631569    0.20748078
            2.6            -2             0    -1.5629039     0.2021122    -1.4961721    0.22302166    -1.5413915    0.21431445    -1.5713173    0.20229382    -1.5590085     0.2073476
           2.61            -2             0    -1.5588637    0.20189701    -1.4917158    0.22260847    -1.5371069    0.21414025    -1.5672728    0.20216208     -1.554863    0.20720036
           2.62            -2             0    -1.5548281    0.20166826    -1.4872679    0.22218111    -1.5328259    0.21395193    -1.5632309    0.20201679    -1.5507206    0.20703932
           2.63            -2             0    -1.5507971    0.20142623    -1.4828286    0.22173994    -1.5285489    0.21374975    -1.5591922     0.2018582    -1.5465816    0.20686473
           2.64            -2             0    -1.5467711    0.20117119    -1.4783984     0.2212853     -1.524276      0.213534    -1.5551567    0.20168654    -1.5424461    0.20667686
           2.65            -2             0    -1.5427503     0.2009034    -1.4739773    0.22081752    -1.5200076    0.21330494    -1.5511248    0.20150208    -1.5383146    0.20647597
           2.66            -2             0    -1.5387351    0.20062314    -1.4695658    0.22033693    -1.5157439    0.21306286    -1.5470967    0.20130506    -1.5341872    0.20626231
           2.67            -2             0    -1.5347255    0.20033067    -1.4651639    0.21984388    -1.5114852    0.21280801    -1.5430727    0.20109573    -1.5300642    0.20603614
           2.68            -2             0    -1.5307219    0.20002625    -1.4607721    0.21933869    -1.5072317    0.21254066     -1.539053    0.20087433    -1.5259458    0.20579771
           2.69            -2             0    -1.5267245    0.19971014    -1.4563905    0.21882167    -1.5029837    0.21226108    -1.5350378    0.20064111    -1.5218323    0.20554728
            2.7            -2             0    -1.5227336    0.19938261    -1.4520193    0.21829316    -1.4987413    0.21196954    -1.5310274     0.2003963     -1.517724    0.20528509
           2.71            -2             0    -1.5187493     0.1990439    -1.4476588    0.21775346     -1.494505    0.21166629     -1.527022    0.20014014     -1.513621     0.2050114
           2.72            -2             0    -1.5147719    0.19869428    -1.4433092    0.21720289    -1.4902748    0.21135159    -1.5230219    0.19987288    -1.5095236    0.20472644
           2.73            -2             0    -1.5108016      0.198334    -1.4389708    0.21664176     -1.486051    0.21102569    -1.5190272    0.19959475     -1.505432    0.20443046
           2.74            -2             0    -1.5068386     0.1979633    -1.4346436    0.21607036    -1.4818338    0.21068886    -1.5150381    0.19930598    -1.5013465    0.20412371
           2.75            -2             0    -1.5028831    0.19758243     -1.430328    0.21548901    -1.4776235    0.21034133     -1.511055     0.1990068    -1.4972671    0.20380642
           2.76            -2             0    -1.4989354    0.19719163    -1.4260241    0.21489798    -1.4734202    0.20998336    -1.5070779    0.19869745    -1.4931943    0.20347882
           2.77            -2             0    -1.4949955    0.19679115    -1.4217322    0.21429759    -1.4692242    0.20961519    -1.5031072    0.19837814    -1.4891281    0.20314116
           2.78            -2             0    -1.4910638    0.19638123    -1.4174523    0.21368811    -1.4650357    0.20923707    -1.4991429     0.1980491    -1.4850687    0.20279366
           2.79            -2             0    -1.4871403     0.1959621    -1.4131847    0.21306982    -1.4608548    0.20884924    -1.4951853    0.19771056    -1.4810164    0.20243656
            2.8            -2             0    -1.4832254    0.19553399    -1.4089295    0.21244302    -1.4566818    0.20845192    -1.4912345    0.19736273    -1.4769713    0.20207007
           2.81            -2             0     -1.479319    0.19509714     -1.404687    0.21180796    -1.4525168    0.20804537    -1.4872908    0.19700584    -1.4729336    0.20169443
