# (use the command "$ sed -e '/^#/d' -e 's/#.*$//' <filename>" to remove comments)
# Sample Temperature: 2.4394666194915775
#   Initial Sweeps: 100
#            Width: 4
#        Generator: Xorshift
#    Sweep Pattern: IterSweep
# Total Sweep Time: 0.9802597710000001
# Total Histogram Time: 0.008734962
#   Temperature        E (10)        C (10)       E (100)       C (100)      E (1000)      C (1000)     E (10000)     C (10000)    E (100000)    C (100000)   E (1000000)   C (1000000)
           1.74     -1.332083   0.099726167    -1.8481384    0.20197342    -1.8871815    0.18162345    -1.8833787    0.18619385    -1.8822063    0.18882572    -1.8829595    0.18734122
           1.75    -1.3300867   0.099901861    -1.8440673    0.20513538    -1.8835075    0.18577992    -1.8796131    0.19038051    -1.8783871    0.19310048    -1.8791704    0.19157643
           1.76    -1.3280869    0.10007509    -1.8399329    0.20830216      -1.87975    0.18997382    -1.8757633     0.1946029     -1.874482     0.1974116    -1.8752962    0.19584797
           1.77    -1.3260837     0.1002458    -1.8357352    0.21147297    -1.8759083    0.19420322    -1.8718287    0.19885907    -1.8704904    0.20175702    -1.8713362    0.20015381
           1.78    -1.3240771    0.10041393     -1.831474    0.21464701    -1.8719817    0.19846607    -1.8678087    0.20314699    -1.8664115    0.20613452    -1.8672898     0.2044918
           1.79    -1.3220672    0.10057943    -1.8271493    0.21782342    -1.8679695    0.20276022    -1.8637026    0.20746453    -1.8622448    0.21054181    -1.8631563     0.2088597
            1.8     -1.320054    0.10074221     -1.822761    0.22100132    -1.8638711    0.20708343      -1.85951    0.21180944    -1.8579897    0.21497645    -1.8589352    0.21325515
           1.81    -1.3180375    0.10090221    -1.8183092    0.22417978    -1.8596859    0.21143332    -1.8552301    0.21617937    -1.8536456    0.21943593     -1.854626    0.21767567
           1.82    -1.3160179    0.10105935    -1.8137938    0.22735784    -1.8554136    0.21580743    -1.8508626    0.22057187    -1.8492121    0.22391759    -1.8502281     0.2221187
           1.83    -1.3139952    0.10121356    -1.8092149    0.23053447    -1.8510535    0.22020318    -1.8464071    0.22498439    -1.8446888    0.22841868    -1.8457411    0.22658155
           1.84    -1.3119694    0.10136475    -1.8045725    0.23370863    -1.8466053     0.2246179    -1.8418631    0.22941427    -1.8400752    0.23293636    -1.8411647    0.23106143
           1.85    -1.3099406    0.10151285    -1.7998666    0.23687924    -1.8420687    0.22904882    -1.8372304    0.23385878    -1.8353712    0.23746765    -1.8364985    0.23555545
           1.86    -1.3079089    0.10165776    -1.7950973    0.24004516    -1.8374433    0.23349307    -1.8325087    0.23831506    -1.8305765    0.24200951    -1.8317424    0.24006063
           1.87    -1.3058743    0.10179939    -1.7902648    0.24320521    -1.8327289    0.23794769    -1.8276978     0.2427802    -1.8256908    0.24655878    -1.8268961    0.24457388
           1.88    -1.3038369    0.10193767    -1.7853692    0.24635819    -1.8279253    0.24240964    -1.8227975    0.24725116    -1.8207141    0.25111222    -1.8219594    0.24909203
           1.89    -1.3017968     0.1020725    -1.7804106    0.24950285    -1.8230325    0.24687577    -1.8178077    0.25172485    -1.8156463     0.2556665    -1.8169324    0.25361182
            1.9    -1.2997541    0.10220379    -1.7753891    0.25263791    -1.8180503    0.25134288    -1.8127285    0.25619809    -1.8104874    0.26021821    -1.8118149    0.25812992
           1.91    -1.2977087    0.10233145    -1.7703051    0.25576202    -1.8129788    0.25580768    -1.8075598    0.26066762    -1.8052376    0.26476387    -1.8066072    0.26264291
           1.92    -1.2956608    0.10245539    -1.7651587    0.25887385     -1.807818    0.26026681    -1.8023018    0.26513013     -1.799897    0.26929992    -1.8013093    0.26714731
           1.93    -1.2936105    0.10257552    -1.7599502      0.261972    -1.8025682    0.26471684    -1.7969547    0.26958223    -1.7944657    0.27382274    -1.7959214    0.27163956
           1.94    -1.2915578    0.10269176    -1.7546799    0.26505503    -1.7972294    0.26915431    -1.7915186    0.27402048    -1.7889442    0.27832867    -1.7904438    0.27611608
           1.95    -1.2895029      0.102804    -1.7493482     0.2681215    -1.7918021    0.27357567     -1.785994    0.27844139    -1.7833327    0.28281397    -1.7848769    0.28057319
           1.96    -1.2874457    0.10291218    -1.7439552    0.27116993    -1.7862865    0.27797735    -1.7803811    0.28284142    -1.7776318    0.28727488     -1.779221    0.28500721
           1.97    -1.2853864    0.10301619    -1.7385015    0.27419881    -1.7806832    0.28235574    -1.7746805      0.287217    -1.7718419    0.29170761    -1.7734768    0.28941439
           1.98    -1.2833251    0.10311595    -1.7329874     0.2772066    -1.7749925    0.28670718    -1.7688926    0.29156453    -1.7659637    0.29610832    -1.7676447    0.29379099
           1.99    -1.2812618    0.10321138    -1.7274134    0.28019176    -1.7692151    0.29102803    -1.7630181    0.29588038    -1.7599978    0.30047317    -1.7617254    0.29813321
              2    -1.2791967    0.10330241    -1.7217799     0.2831527    -1.7633516    0.29531458    -1.7570576    0.30016092     -1.753945    0.30479832    -1.7557196    0.30243726
           2.01    -1.2771297    0.10338893    -1.7160874    0.28608786    -1.7574027    0.29956314    -1.7510119    0.30440249    -1.7478062    0.30907991    -1.7496281    0.30669934
           2.02    -1.2750611    0.10347089    -1.7103366    0.28899562    -1.7513693    0.30377004    -1.7448818    0.30860144    -1.7415821    0.31331409    -1.7434519    0.31091567
           2.03    -1.2729909    0.10354821    -1.7045278    0.29187438    -1.7452522    0.30793158    -1.7386682    0.31275415    -1.7352739    0.31749703    -1.7371918    0.31508247
           2.04    -1.2709192     0.1036208    -1.6986618    0.29472253    -1.7390524     0.3120441     -1.732372    0.31685699    -1.7288826    0.32162494     -1.730849    0.31919598
           2.05    -1.2688461     0.1036886    -1.6927391    0.29753844    -1.7327708    0.31610395    -1.7259942    0.32090637    -1.7224093    0.32569404    -1.7244244    0.32325247
           2.06    -1.2667717    0.10375155    -1.6867605    0.30032049    -1.7264086    0.32010755    -1.7195361    0.32489871    -1.7158553    0.32970061    -1.7179193    0.32724827
           2.07    -1.2646961    0.10380957    -1.6807265    0.30306708    -1.7199669     0.3240513    -1.7129987     0.3288305    -1.7092217    0.33364097    -1.7113349    0.33117973
           2.08    -1.2626194    0.10386261     -1.674638    0.30577658     -1.713447    0.32793172    -1.7063833    0.33269828    -1.7025101    0.33751153    -1.7046725     0.3350433
           2.09    -1.2605416     0.1039106    -1.6684957     0.3084474    -1.7068501    0.33174533    -1.6996912    0.33649862    -1.6957218    0.34130873    -1.6979336    0.33883544
            2.1     -1.258463    0.10395349    -1.6623004    0.31107794    -1.7001776    0.33548875    -1.6929238    0.34022818    -1.6888583    0.34502913    -1.6911196    0.34255273
           2.11    -1.2563835    0.10399122    -1.6560529    0.31366664     -1.693431    0.33915866    -1.6860826    0.34388369    -1.6819211    0.34866934     -1.684232    0.34619182
           2.12    -1.2543034    0.10402374     -1.649754    0.31621194    -1.6866118    0.34275183     -1.679169    0.34746195     -1.674912    0.35222608    -1.6772725    0.34974944
           2.13    -1.2522226    0.10405101    -1.6434047    0.31871231    -1.6797215    0.34626512    -1.6721846    0.35095987    -1.6678327     0.3556962    -1.6702426    0.35322244
           2.14    -1.2501414    0.10407298    -1.6370059    0.32116624    -1.6727618    0.34969548    -1.6651312    0.35437443    -1.6606848    0.35907661    -1.6631442    0.35660775
           2.15    -1.2480597    0.10408962    -1.6305584    0.32357225    -1.6657343    0.35303998    -1.6580102    0.35770274    -1.6534702    0.36236437    -1.6559789    0.35990243
           2.16    -1.2459778    0.10410087    -1.6240633    0.32592891    -1.6586408    0.35629577    -1.6508236    0.36094201    -1.6461909    0.36555667    -1.6487487    0.36310367
           2.17    -1.2438957    0.10410672    -1.6175216    0.32823479     -1.651483    0.35946014    -1.6435732    0.36408954    -1.6388486    0.36865081    -1.6414554    0.36620876
           2.18    -1.2418136    0.10410712    -1.6109342    0.33048853     -1.644263     0.3625305    -1.6362607     0.3671428    -1.6314455    0.37164425     -1.634101    0.36921515
           2.19    -1.2397315    0.10410205    -1.6043024    0.33268879    -1.6369825     0.3655044    -1.6288881    0.37009936    -1.6239835    0.37453456    -1.6266875     0.3721204
            2.2    -1.2376495    0.10409148    -1.5976271    0.33483429    -1.6296435    0.36837949    -1.6214574    0.37295691    -1.6164648     0.3773195    -1.6192169    0.37492225
           2.21    -1.2355679     0.1040754    -1.5909094    0.33692377     -1.622248     0.3711536    -1.6139705     0.3757133    -1.6088915    0.37999695    -1.6116913    0.37761855
           2.22    -1.2334866    0.10405379    -1.5841505    0.33895605     -1.614798    0.37382467    -1.6064295    0.37836652    -1.6012657    0.38256496    -1.6041129    0.38020733
           2.23    -1.2314057    0.10402663    -1.5773515    0.34092998    -1.6072957    0.37639079    -1.5988365     0.3809147    -1.5935896    0.38502174    -1.5964837    0.38268676
           2.24    -1.2293255     0.1039939    -1.5705137    0.34284446    -1.5997431    0.37885023    -1.5911937    0.38335611    -1.5858655    0.38736565    -1.5888061    0.38505517
           2.25     -1.227246    0.10395561    -1.5636382    0.34469847    -1.5921424    0.38120137     -1.583503    0.38568919    -1.5780957    0.38959524    -1.5810823    0.38731107
           2.26    -1.2251673    0.10391175    -1.5567262    0.34649102    -1.5844958    0.38344278    -1.5757668    0.38791251    -1.5702825     0.3917092    -1.5733144    0.38945312
           2.27    -1.2230896    0.10386231    -1.5497789     0.3482212    -1.5768054    0.38557316    -1.5679873    0.39002483    -1.5624282    0.39370641    -1.5655049    0.39148013
           2.28    -1.2210129    0.10380729    -1.5427977    0.34988813    -1.5690736    0.38759139    -1.5601666    0.39202503     -1.554535    0.39558591     -1.557656     0.3933911
           2.29    -1.2189373    0.10374671    -1.5357838    0.35149102    -1.5613025     0.3894965     -1.552307    0.39391218    -1.5466055    0.39734691    -1.5497701    0.39518519
            2.3    -1.2168631    0.10368057    -1.5287385    0.35302913    -1.5534945    0.39128768    -1.5444108    0.39568548     -1.538642     0.3989888    -1.5418494    0.39686172
           2.31    -1.2147901    0.10360887    -1.5216631     0.3545018    -1.5456518    0.39296428    -1.5364804    0.39734431    -1.5306468    0.40051111    -1.5338964    0.39842019
           2.32    -1.2127187    0.10353164    -1.5145589     0.3559084    -1.5377767    0.39452579    -1.5285178     0.3988882    -1.5226223    0.40191358    -1.5259134    0.39986025
           2.33    -1.2106489    0.10344888    -1.5074272    0.35724841    -1.5298715     0.3959719    -1.5205256    0.40031683     -1.514571    0.40319607    -1.5179028    0.40118172
           2.34    -1.2085808    0.10336062    -1.5002694    0.35852134    -1.5219386    0.39730242    -1.5125059    0.40163005    -1.5064953    0.40435865    -1.5098669    0.40238458
           2.35    -1.2065145    0.10326688    -1.4930868    0.35972678    -1.5139802    0.39851733    -1.5044612    0.40282784    -1.4983975    0.40540152    -1.5018082    0.40346897
           2.36    -1.2044502    0.10316768    -1.4858808     0.3608644    -1.5059986    0.39961674    -1.4963936    0.40391036      -1.49028    0.40632503    -1.4937289    0.40443519
           2.37    -1.2023879    0.10306306    -1.4786527    0.36193391    -1.4979963    0.40060095    -1.4883055     0.4048779    -1.4821453    0.40712972    -1.4856315     0.4052837
           2.38    -1.2003277    0.10295303    -1.4714039    0.36293511    -1.4899754    0.40147038    -1.4801992    0.40573089    -1.4739956    0.40781626    -1.4775184    0.40601508
           2.39    -1.1982698    0.10283763    -1.4641357    0.36386785    -1.4819382    0.40222558     -1.472077    0.40646993    -1.4658334    0.40838546    -1.4693917    0.40663008
            2.4    -1.1962142    0.10271691    -1.4568496    0.36473205    -1.4738871    0.40286727    -1.4639412    0.40709571     -1.457661    0.40883827    -1.4612539     0.4071296
           2.41    -1.1941611    0.10259088    -1.4495469    0.36552771    -1.4658243    0.40339628     -1.455794    0.40760911    -1.4494806     0.4091758    -1.4531073    0.40751464
           2.42    -1.1921106     0.1024596     -1.442229    0.36625488     -1.457752    0.40381358    -1.4476376    0.40801109    -1.4412947    0.40939927    -1.4449541    0.40778637
           2.43    -1.1900628     0.1023231    -1.4348972    0.36691367    -1.4496725    0.40412027    -1.4394743    0.40830277    -1.4331054    0.40951003    -1.4367966    0.40794606
           2.44    -1.1880177    0.10218142    -1.4275529    0.36750427    -1.4415879    0.40431755    -1.4313062    0.40848537     -1.424915    0.40950955     -1.428637    0.40799512
           2.45    -1.1859756    0.10203462    -1.4201975    0.36802692    -1.4335005    0.40440677    -1.4231356    0.40856023    -1.4167258    0.40939943    -1.4204775    0.40793505
           2.46    -1.1839364    0.10188274    -1.4128323    0.36848191    -1.4254124    0.40438937    -1.4149645    0.40852881    -1.4085398    0.40918136    -1.4123203    0.40776749
           2.47    -1.1819003    0.10172583    -1.4054586    0.36886961    -1.4173256    0.40426688    -1.4067951    0.40839264    -1.4003592    0.40885714    -1.4041675    0.40749416
           2.48    -1.1798674    0.10156394    -1.3980779    0.36919045    -1.4092424    0.40404095    -1.3986295     0.4081534    -1.3921862    0.40842866    -1.3960212    0.40711689
           2.49    -1.1778378    0.10139712    -1.3906915    0.36944489    -1.4011647    0.40371333    -1.3904696    0.40781281    -1.3840227    0.40789791    -1.3878835    0.40663759
            2.5    -1.1758115    0.10122543    -1.3833006    0.36963346    -1.3930945    0.40328584    -1.3823176    0.40737272    -1.3758709    0.40726695    -1.3797564    0.40605826
           2.51    -1.1737888    0.10104892    -1.3759065    0.36975675    -1.3850339    0.40276038    -1.3741754    0.40683504    -1.3677327    0.40653794    -1.3716418    0.40538099
           2.52    -1.1717696    0.10086766    -1.3685107    0.36981539    -1.3769847    0.40213894    -1.3660449    0.40620176    -1.3596101    0.40571309    -1.3635418    0.40460792
           2.53    -1.1697541    0.10068169    -1.3611144    0.36981006    -1.3689489    0.40142357    -1.3579279    0.40547493    -1.3515048    0.40479469    -1.3554581    0.40374128
           2.54    -1.1677424    0.10049109    -1.3537187    0.36974149    -1.3609284    0.40061639    -1.3498265    0.40465668    -1.3434189    0.40378506    -1.3473927    0.40278335
           2.55    -1.1657345     0.1002959    -1.3463251    0.36961046    -1.3529249    0.39971959    -1.3417423    0.40374919     -1.335354    0.40268662    -1.3393474    0.40173646
           2.56    -1.1637306    0.10009621    -1.3389347    0.36941778    -1.3449402    0.39873538    -1.3336771    0.40275468     -1.327312    0.40150178    -1.3313239    0.40060299
           2.57    -1.1617307   0.099892061    -1.3315488    0.36916432     -1.336976    0.39766605    -1.3256326    0.40167545    -1.3192945    0.40023304    -1.3233238    0.39938537
           2.58    -1.1597349   0.099683529    -1.3241686    0.36885096    -1.3290341    0.39651391    -1.3176106     0.4005138    -1.3113032    0.39888291     -1.315349    0.39808605
           2.59    -1.1577434   0.099470678    -1.3167952    0.36847864     -1.321116    0.39528132    -1.3096126     0.3992721    -1.3033397    0.39745392    -1.3074009    0.39670753
            2.6    -1.1557561   0.099253575    -1.3094298    0.36804833    -1.3132234    0.39397065    -1.3016403    0.39795272    -1.2954056    0.39594865    -1.2994812    0.39525232
           2.61    -1.1537732   0.099032289    -1.3020736    0.36756103    -1.3053577    0.39258433     -1.293695    0.39655808    -1.2875023    0.39436966    -1.2915913    0.39372296
           2.62    -1.1517948   0.098806888    -1.2947277    0.36701778    -1.2975205    0.39112478    -1.2857784    0.39509061    -1.2796312    0.39271956    -1.2837328    0.39212199
           2.63     -1.149821   0.098577441    -1.2873933    0.36641962    -1.2897132    0.38959444    -1.2778919    0.39355275    -1.2717939    0.39100094    -1.2759069    0.39045199
