# (use the command "$ sed -e '/^#/d' -e 's/#.*$//' <filename>" to remove comments)
# Sample Temperature: 2.7579504299163817
#   Initial Sweeps: 100
#            Width: 2
#        Generator: Xorshift
#    Sweep Pattern: IterSweep
# Total Sweep Time: 0.21221440400000002
# Total Histogram Time: 0.002112146
#   Temperature        E (10)        C (10)       E (100)       C (100)      E (1000)      C (1000)     E (10000)     C (10000)    E (100000)    C (100000)   E (1000000)   C (1000000)
           2.66            -2             0    -1.7061823    0.14170008    -1.6797613    0.15205057    -1.6698574    0.16025748    -1.6700549    0.15929655    -1.6606769    0.16418193
           2.67            -2             0    -1.7033477    0.14176157    -1.6767201    0.15207112    -1.6666513     0.1603532    -1.6668682     0.1593742    -1.6573924    0.16427025
           2.68            -2             0    -1.7005119    0.14181418    -1.6736786    0.15208209    -1.6634433     0.1604391      -1.66368    0.15944204    -1.6541062     0.1643485
           2.69            -2             0    -1.6976752    0.14185801    -1.6706369    0.15208362    -1.6602338    0.16051531    -1.6604906    0.15950019    -1.6508185    0.16441682
            2.7            -2             0    -1.6948376    0.14189318    -1.6675953    0.15207587    -1.6570228    0.16058196    -1.6573001     0.1595488    -1.6475296    0.16447535
           2.71            -2             0    -1.6919995    0.14191983    -1.6645539    0.15205896    -1.6538105    0.16063917    -1.6541087    0.15958799    -1.6442396    0.16452423
           2.72            -2             0    -1.6891609    0.14193805     -1.661513    0.15203303    -1.6505973    0.16068708    -1.6509166     0.1596179    -1.6409487    0.16456359
           2.73            -2             0     -1.686322    0.14194798    -1.6584727    0.15199822    -1.6473831    0.16072581    -1.6477241    0.15963866    -1.6376571    0.16459357
           2.74            -2             0     -1.683483    0.14194974    -1.6554331    0.15195467    -1.6441683     0.1607555    -1.6445312     0.1596504     -1.634365    0.16461429
           2.75            -2             0    -1.6806441    0.14194344    -1.6523945    0.15190251     -1.640953    0.16077628    -1.6413381    0.15965326    -1.6310726     0.1646259
           2.76            -2             0    -1.6778054    0.14192919    -1.6493571    0.15184189    -1.6377373    0.16078826    -1.6381451    0.15964736      -1.62778    0.16462853
           2.77            -2             0     -1.674967    0.14190712    -1.6463209    0.15177294    -1.6345215    0.16079159    -1.6349523    0.15963284    -1.6244875    0.16462231
           2.78            -2             0    -1.6721291    0.14187735    -1.6432862    0.15169579    -1.6313057    0.16078639    -1.6317598    0.15960983    -1.6211952    0.16460737
           2.79            -2             0    -1.6692919    0.14183998    -1.6402531    0.15161057    -1.6280901    0.16077278    -1.6285679    0.15957846    -1.6179033    0.16458385
            2.8            -2             0    -1.6664556    0.14179514    -1.6372218    0.15151743    -1.6248748    0.16075089    -1.6253767    0.15953885    -1.6146119    0.16455188
           2.81            -2             0    -1.6636202    0.14174295    -1.6341925     0.1514165    -1.6216601    0.16072085    -1.6221864    0.15949114    -1.6113212    0.16451159
           2.82            -2             0    -1.6607859    0.14168351    -1.6311652     0.1513079    -1.6184461    0.16068279    -1.6189971    0.15943545    -1.6080315    0.16446311
           2.83            -2             0    -1.6579529    0.14161695    -1.6281402    0.15119177    -1.6152328    0.16063683    -1.6158091    0.15937191    -1.6047428    0.16440657
           2.84            -2             0    -1.6551213    0.14154337    -1.6251176    0.15106824    -1.6120206    0.16058308    -1.6126223    0.15930065    -1.6014553     0.1643421
           2.85            -2             0    -1.6522912     0.1414629    -1.6220975    0.15093743    -1.6088096    0.16052169    -1.6094371     0.1592218    -1.5981691    0.16426982
           2.86            -2             0    -1.6494628    0.14137563    -1.6190802    0.15079949    -1.6055998    0.16045277    -1.6062535    0.15913548    -1.5948845    0.16418987
           2.87            -2             0    -1.6466362     0.1412817    -1.6160656    0.15065454    -1.6023915    0.16037643    -1.6030717     0.1590418    -1.5916016    0.16410238
           2.88            -2             0    -1.6438116     0.1411812     -1.613054    0.15050269    -1.5991848    0.16029282    -1.5998919    0.15894091    -1.5883205    0.16400746
           2.89            -2             0     -1.640989    0.14107424    -1.6100455    0.15034409    -1.5959798    0.16020203    -1.5967141    0.15883292    -1.5850413    0.16390524
            2.9            -2             0    -1.6381687    0.14096094    -1.6070403    0.15017885    -1.5927768     0.1601042    -1.5935386    0.15871795    -1.5817643    0.16379585
           2.91            -2             0    -1.6353506    0.14084142    -1.6040384     0.1500071    -1.5895757    0.15999944    -1.5903655    0.15859612    -1.5784896    0.16367941
           2.92            -2             0     -1.632535    0.14071576    -1.6010401    0.14982897    -1.5863768    0.15988787    -1.5871948    0.15846755    -1.5752172    0.16355604
           2.93            -2             0     -1.629722    0.14058409    -1.5980453    0.14964456    -1.5831803    0.15976961    -1.5840268    0.15833237    -1.5719474    0.16342587
           2.94            -2             0    -1.6269117    0.14044651    -1.5950543    0.14945401    -1.5799861    0.15964478    -1.5808616    0.15819069    -1.5686802    0.16328901
           2.95            -2             0    -1.6241042    0.14030312    -1.5920672    0.14925744    -1.5767945    0.15951348    -1.5776992    0.15804262    -1.5654158    0.16314558
           2.96            -2             0    -1.6212996    0.14015403    -1.5890841    0.14905496    -1.5736056    0.15937583    -1.5745399    0.15788829    -1.5621544    0.16299571
           2.97            -2             0    -1.6184981    0.13999935     -1.586105    0.14884669    -1.5704195    0.15923196    -1.5713837    0.15772781    -1.5588961    0.16283951
           2.98            -2             0    -1.6156997    0.13983917    -1.5831302    0.14863275    -1.5672364    0.15908196    -1.5682308    0.15756129    -1.5556409    0.16267709
           2.99            -2             0    -1.6129045    0.13967361    -1.5801598    0.14841325    -1.5640563    0.15892595    -1.5650813    0.15738885     -1.552389    0.16250857
              3            -2             0    -1.6101128    0.13950276    -1.5771937    0.14818831    -1.5608794    0.15876404    -1.5619353    0.15721059    -1.5491406    0.16233406
           3.01            -2             0    -1.6073245    0.13932671    -1.5742323    0.14795804    -1.5577058    0.15859635    -1.5587929    0.15702664    -1.5458957    0.16215369
           3.02            -2             0    -1.6045397    0.13914559    -1.5712754    0.14772255    -1.5545356    0.15842297    -1.5556543    0.15683709    -1.5426545    0.16196755
           3.03            -2             0    -1.6017587    0.13895947    -1.5683234    0.14748195    -1.5513689    0.15824402    -1.5525195    0.15664206     -1.539417    0.16177577
           3.04            -2             0    -1.5989814    0.13876846    -1.5653762    0.14723635    -1.5482058     0.1580596    -1.5493886    0.15644166    -1.5361835    0.16157845
           3.05            -2             0     -1.596208    0.13857265     -1.562434    0.14698587    -1.5450465    0.15786982    -1.5462618    0.15623599    -1.5329539    0.16137569
           3.06            -2             0    -1.5934385    0.13837215    -1.5594968     0.1467306    -1.5418911    0.15767478    -1.5431392    0.15602516    -1.5297285    0.16116762
           3.07            -2             0    -1.5906731    0.13816704    -1.5565648    0.14647066    -1.5387396    0.15747459    -1.5400209    0.15580927    -1.5265072    0.16095433
           3.08            -2             0    -1.5879119    0.13795742     -1.553638    0.14620614    -1.5355921    0.15726935    -1.5369069    0.15558843    -1.5232903    0.16073592
           3.09            -2             0    -1.5851549    0.13774338    -1.5507166    0.14593715    -1.5324488    0.15705915    -1.5337974    0.15536273    -1.5200778    0.16051251
            3.1            -2             0    -1.5824022    0.13752502    -1.5478005     0.1456638    -1.5293098     0.1568441    -1.5306924    0.15513229    -1.5168699     0.1602842
           3.11            -2             0    -1.5796539    0.13730242      -1.54489    0.14538618    -1.5261751     0.1566243    -1.5275921    0.15489719    -1.5136665    0.16005109
           3.12            -2             0    -1.5769101    0.13707568    -1.5419851     0.1451044    -1.5230448    0.15639984    -1.5244966    0.15465754    -1.5104679    0.15981327
           3.13            -2             0    -1.5741709    0.13684488    -1.5390859    0.14481854    -1.5199191    0.15617083    -1.5214058    0.15441344     -1.507274    0.15957085
           3.14            -2             0    -1.5714363    0.13661011    -1.5361924    0.14452872     -1.516798    0.15593735      -1.51832    0.15416497    -1.5040851    0.15932393
           3.15            -2             0    -1.5687065    0.13637146    -1.5333048    0.14423503    -1.5136817    0.15569951    -1.5152393    0.15391225    -1.5009011    0.15907261
           3.16            -2             0    -1.5659815    0.13612902     -1.530423    0.14393755    -1.5105701    0.15545738    -1.5121636    0.15365536    -1.4977222    0.15881697
           3.17            -2             0    -1.5632614    0.13588286    -1.5275473    0.14363639    -1.5074634    0.15521108    -1.5090931    0.15339439    -1.4945484    0.15855712
           3.18            -2             0    -1.5605462    0.13563308    -1.5246776    0.14333163    -1.5043617    0.15496068    -1.5060278    0.15312944    -1.4913799    0.15829315
           3.19            -2             0    -1.5578361    0.13537975    -1.5218141    0.14302338     -1.501265    0.15470629    -1.5029679     0.1528606    -1.4882167    0.15802515
            3.2            -2             0     -1.555131    0.13512296    -1.5189567    0.14271171    -1.4981734    0.15444798    -1.4999134    0.15258795    -1.4850589    0.15775322
           3.21            -2             0    -1.5524312    0.13486278    -1.5161056    0.14239672    -1.4950871    0.15418584    -1.4968644    0.15231159    -1.4819066    0.15747744
           3.22            -2             0    -1.5497365    0.13459931    -1.5132608    0.14207849     -1.492006    0.15391997     -1.493821    0.15203161    -1.4787599     0.1571979
           3.23            -2             0    -1.5470472    0.13433261    -1.5104225    0.14175711    -1.4889303    0.15365045    -1.4907832    0.15174808    -1.4756187    0.15691469
           3.24            -2             0    -1.5443633    0.13406276    -1.5075906    0.14143267      -1.48586    0.15337735    -1.4877511     0.1514611    -1.4724833    0.15662791
           3.25            -2             0    -1.5416847    0.13378985    -1.5047652    0.14110525    -1.4827953    0.15310078    -1.4847248    0.15117075    -1.4693536    0.15633762
           3.26            -2             0    -1.5390117    0.13351394    -1.5019464    0.14077493     -1.479736     0.1528208    -1.4817043    0.15087711    -1.4662298    0.15604393
           3.27            -2             0    -1.5363442    0.13323512    -1.4991342    0.14044179    -1.4766824     0.1525375    -1.4786897    0.15058026    -1.4631119     0.1557469
           3.28            -2             0    -1.5336823    0.13295345    -1.4963287    0.14010592    -1.4736346    0.15225096    -1.4756811    0.15028029         -1.46    0.15544663
           3.29            -2             0    -1.5310261    0.13266901      -1.49353     0.1397674    -1.4705924    0.15196126    -1.4726785    0.14997727    -1.4568941     0.1551432
            3.3            -2             0    -1.5283756    0.13238187    -1.4907381    0.13942629    -1.4675561    0.15166848     -1.469682    0.14967129    -1.4537943    0.15483668
           3.31            -2             0    -1.5257308     0.1320921     -1.487953    0.13908268    -1.4645257    0.15137269    -1.4666917    0.14936241    -1.4507006    0.15452716
           3.32            -2             0    -1.5230919    0.13179977    -1.4851748    0.13873665    -1.4615012    0.15107397    -1.4637075    0.14905072    -1.4476132    0.15421471
           3.33            -2             0    -1.5204588    0.13150495    -1.4824035    0.13838827    -1.4584828     0.1507724    -1.4607297     0.1487363     -1.444532    0.15389941
           3.34            -2             0    -1.5178317     0.1312077    -1.4796393    0.13803761    -1.4554704    0.15046804    -1.4577581    0.14841921    -1.4414572    0.15358133
           3.35            -2             0    -1.5152106     0.1309081     -1.476882    0.13768475    -1.4524641    0.15016098    -1.4547929    0.14809952    -1.4383888    0.15326056
           3.36            -2             0    -1.5125954    0.13060621    -1.4741319    0.13732975    -1.4494639    0.14985128    -1.4518341    0.14777732    -1.4353268    0.15293716
           3.37            -2             0    -1.5099863     0.1303021    -1.4713889    0.13697269      -1.44647    0.14953902    -1.4488818    0.14745267    -1.4322713     0.1526112
           3.38            -2             0    -1.5073833    0.12999583     -1.468653    0.13661363    -1.4434824    0.14922426    -1.4459361    0.14712565    -1.4292224    0.15228277
           3.39            -2             0    -1.5047865    0.12968745    -1.4659243    0.13625265    -1.4405011    0.14890707    -1.4429968    0.14679631      -1.42618    0.15195192
            3.4            -2             0    -1.5021958    0.12937705    -1.4632029    0.13588981    -1.4375261    0.14858753    -1.4400642    0.14646474    -1.4231443    0.15161873
           3.41            -2             0    -1.4996114    0.12906467    -1.4604887    0.13552517    -1.4345576    0.14826569    -1.4371383    0.14613098    -1.4201153    0.15128326
           3.42            -2             0    -1.4970333    0.12875037    -1.4577819    0.13515881    -1.4315955    0.14794163     -1.434219    0.14579513     -1.417093    0.15094559
           3.43            -2             0    -1.4944614    0.12843422    -1.4550824    0.13479078    -1.4286399     0.1476154    -1.4313065    0.14545722    -1.4140775    0.15060578
           3.44            -2             0    -1.4918959    0.12811628    -1.4523903    0.13442115    -1.4256909    0.14728708    -1.4284007    0.14511734    -1.4110688    0.15026389
           3.45            -2             0    -1.4893368     0.1277966    -1.4497056    0.13404997    -1.4227485    0.14695672    -1.4255018    0.14477554     -1.408067    0.14991999
           3.46            -2             0    -1.4867841    0.12747524    -1.4470283    0.13367732    -1.4198127    0.14662439    -1.4226097    0.14443188     -1.405072    0.14957414
           3.47            -2             0    -1.4842378    0.12715225    -1.4443585    0.13330325    -1.4168835    0.14629015    -1.4197245    0.14408644     -1.402084    0.14922641
           3.48            -2             0     -1.481698    0.12682769    -1.4416962    0.13292781    -1.4139611    0.14595405    -1.4168463    0.14373925     -1.399103    0.14887685
           3.49            -2             0    -1.4791647    0.12650162    -1.4390414    0.13255107    -1.4110454    0.14561616     -1.413975    0.14339039    -1.3961289    0.14852553
            3.5            -2             0    -1.4766379    0.12617409    -1.4363941    0.13217309    -1.4081364    0.14527654    -1.4111107    0.14303992     -1.393162     0.1481725
           3.51            -2             0    -1.4741177    0.12584514    -1.4337545    0.13179391    -1.4052343    0.14493524    -1.4082534    0.14268788    -1.3902021    0.14781783
           3.52            -2             0    -1.4716041    0.12551484    -1.4311224    0.13141359     -1.402339    0.14459232    -1.4054032    0.14233434    -1.3872493    0.14746156
           3.53            -2             0    -1.4690972    0.12518323    -1.4284979    0.13103219    -1.3994506    0.14424783      -1.40256    0.14197935    -1.3843036    0.14710377
           3.54            -2             0    -1.4665968    0.12485036    -1.4258811    0.13064976    -1.3965691    0.14390183     -1.399724    0.14162297    -1.3813651     0.1467445
           3.55            -2             0    -1.4641031    0.12451629    -1.4232719    0.13026635    -1.3936946    0.14355438    -1.3968951    0.14126525    -1.3784338     0.1463838
           3.56            -2             0    -1.4616162    0.12418106    -1.4206705    0.12988202     -1.390827    0.14320552    -1.3940734    0.14090624    -1.3755098    0.14602174
           3.57            -2             0    -1.4591359    0.12384471    -1.4180767     0.1294968    -1.3879664     0.1428553    -1.3912589    0.14054599     -1.372593    0.14565836
           3.58            -2             0    -1.4566624     0.1235073    -1.4154906    0.12911076    -1.3851128    0.14250379    -1.3884516    0.14018455    -1.3696835    0.14529372
           3.59            -2             0    -1.4541956    0.12316887    -1.4129122    0.12872394    -1.3822662    0.14215102    -1.3856515    0.13982198    -1.3667812    0.14492787
            3.6            -2             0    -1.4517356    0.12282946    -1.4103416    0.12833638    -1.3794267    0.14179705    -1.3828587    0.13945833    -1.3638863    0.14456085
           3.61            -2             0    -1.4492825    0.12248913    -1.4077788    0.12794814    -1.3765943    0.14144193    -1.3800732    0.13909363    -1.3609988    0.14419273
           3.62            -2             0    -1.4468361    0.12214791    -1.4052237    0.12755925    -1.3737691     0.1410857    -1.3772949    0.13872794    -1.3581186    0.14382353
           3.63            -2             0    -1.4443965    0.12180584    -1.4026764    0.12716977    -1.3709509    0.14072842    -1.3745241    0.13836131    -1.3552459    0.14345332
           3.64            -2             0    -1.4419639    0.12146298    -1.4001369    0.12677974    -1.3681399    0.14037012    -1.3717605    0.13799378    -1.3523805    0.14308215
           3.65            -2             0     -1.439538    0.12111936    -1.3976052     0.1263892    -1.3653361    0.14001085    -1.3690043     0.1376254    -1.3495226    0.14271004
           3.66            -2             0    -1.4371191    0.12077502    -1.3950814     0.1259982    -1.3625395    0.13965066    -1.3662555    0.13725621    -1.3466721    0.14233706
           3.67            -2             0     -1.434707       0.12043    -1.3925653    0.12560676    -1.3597501    0.13928959    -1.3635141    0.13688625    -1.3438291    0.14196325
           3.68            -2             0    -1.4323019    0.12008434    -1.3900571    0.12521495    -1.3569679    0.13892769      -1.36078    0.13651556    -1.3409936    0.14158865
           3.69            -2             0    -1.4299037    0.11973808    -1.3875567    0.12482279     -1.354193    0.13856499    -1.3580534     0.1361442    -1.3381656     0.1412133
            3.7            -2             0    -1.4275124    0.11939126    -1.3850642    0.12443033    -1.3514253    0.13820154    -1.3553343    0.13577219    -1.3353451    0.14083724
           3.71            -2             0     -1.425128    0.11904391    -1.3825795    0.12403759    -1.3486649    0.13783738    -1.3526226    0.13539959    -1.3325321    0.14046052
           3.72            -2             0    -1.4227506    0.11869608    -1.3801027    0.12364463    -1.3459118    0.13747255    -1.3499183    0.13502642    -1.3297267    0.14008318
           3.73            -2             0    -1.4203802    0.11834779    -1.3776337    0.12325148     -1.343166    0.13710708    -1.3472215    0.13465274    -1.3269288    0.13970525
           3.74            -2             0    -1.4180167    0.11799909    -1.3751726    0.12285817    -1.3404276    0.13674103    -1.3445322    0.13427856    -1.3241384    0.13932678
           3.75            -2             0    -1.4156602       0.11765    -1.3727194    0.12246475    -1.3376964    0.13637441    -1.3418504    0.13390395    -1.3213557    0.13894781
           3.76            -2             0    -1.4133107    0.11730057     -1.370274    0.12207123    -1.3349726    0.13600728     -1.339176    0.13352892    -1.3185805    0.13856836
           3.77            -2             0    -1.4109682    0.11695082    -1.3678365    0.12167767    -1.3322561    0.13563967    -1.3365092    0.13315352     -1.315813    0.13818849
           3.78            -2             0    -1.4086327    0.11660079    -1.3654069    0.12128409     -1.329547    0.13527162    -1.3338499    0.13277778     -1.313053    0.13780822
           3.79            -2             0    -1.4063042     0.1162505    -1.3629852    0.12089052    -1.3268453    0.13490315    -1.3311981    0.13240174    -1.3103006     0.1374276
            3.8            -2             0    -1.4039827        0.1159    -1.3605713      0.120497    -1.3241509    0.13453431    -1.3285538    0.13202543    -1.3075559    0.13704665
           3.81            -2             0    -1.4016682    0.11554931    -1.3581653    0.12010356    -1.3214639    0.13416512    -1.3259171    0.13164889    -1.3048188    0.13666541
           3.82            -2             0    -1.3993607    0.11519847    -1.3557672    0.11971022    -1.3187843    0.13379563    -1.3232879    0.13127214    -1.3020893    0.13628391
           3.83            -2             0    -1.3970602    0.11484749    -1.3533769    0.11931703    -1.3161121    0.13342586    -1.3206662    0.13089522    -1.2993674    0.13590219
           3.84            -2             0    -1.3947668    0.11449642    -1.3509945      0.118924    -1.3134472    0.13305585    -1.3180521    0.13051816    -1.2966532    0.13552028
           3.85            -2             0    -1.3924804    0.11414527    -1.3486199    0.11853117    -1.3107898    0.13268563    -1.3154455      0.130141    -1.2939466    0.13513821
           3.86            -2             0     -1.390201    0.11379409    -1.3462532    0.11813857    -1.3081398    0.13231522    -1.3128464    0.12976375    -1.2912477    0.13475602
           3.87            -2             0    -1.3879286    0.11344289    -1.3438944    0.11774622    -1.3054972    0.13194467    -1.3102549    0.12938646    -1.2885564    0.13437372
           3.88            -2             0    -1.3856633     0.1130917    -1.3415434    0.11735414     -1.302862    0.13157399     -1.307671    0.12900915    -1.2858727    0.13399136
           3.89            -2             0    -1.3834049    0.11274055    -1.3392002    0.11696238    -1.3002343    0.13120322    -1.3050946    0.12863184    -1.2831967    0.13360897
            3.9            -2             0    -1.3811536    0.11238947    -1.3368649    0.11657095    -1.2976139    0.13083238    -1.3025257    0.12825458    -1.2805284    0.13322656
           3.91            -2             0    -1.3789094    0.11203847    -1.3345374    0.11617987     -1.295001    0.13046152    -1.2999644    0.12787737    -1.2778677    0.13284417
           3.92            -2             0    -1.3766721    0.11168759    -1.3322177    0.11578918    -1.2923954    0.13009064    -1.2974106    0.12750026    -1.2752146    0.13246183
           3.93            -2             0    -1.3744419    0.11133686    -1.3299058    0.11539889    -1.2897973    0.12971978    -1.2948644    0.12712327    -1.2725692    0.13207956
           3.94            -2             0    -1.3722186    0.11098628    -1.3276017    0.11500903    -1.2872067    0.12934896    -1.2923257    0.12674642    -1.2699314    0.13169739
           3.95            -2             0    -1.3700024    0.11063589    -1.3253054    0.11461963    -1.2846234    0.12897822    -1.2897945    0.12636974    -1.2673013    0.13131535
           3.96            -2             0    -1.3677932    0.11028571    -1.3230169     0.1142307    -1.2820475    0.12860757    -1.2872709    0.12599325    -1.2646788    0.13093346
           3.97            -2             0     -1.365591    0.10993576    -1.3207362    0.11384227    -1.2794791    0.12823704    -1.2847548    0.12561698    -1.2620639    0.13055174
           3.98            -2             0    -1.3633958    0.10958606    -1.3184632    0.11345435     -1.276918    0.12786666    -1.2822462    0.12524095    -1.2594567    0.13017023
           3.99            -2             0    -1.3612075    0.10923664     -1.316198    0.11306698    -1.2743644    0.12749645    -1.2797451    0.12486518    -1.2568571    0.12978894
              4            -2             0    -1.3590263    0.10888752    -1.3139406    0.11268017    -1.2718182    0.12712642    -1.2772516     0.1244897    -1.2542652    0.12940789
           4.01            -2             0     -1.356852    0.10853871    -1.3116908    0.11229393    -1.2692794    0.12675662    -1.2747655    0.12411453    -1.2516808    0.12902712
           4.02            -2             0    -1.3546847    0.10819023    -1.3094488     0.1119083    -1.2667479    0.12638704     -1.272287    0.12373968    -1.2491041    0.12864664
           4.03            -2             0    -1.3525244    0.10784212    -1.3072145    0.11152328    -1.2642239    0.12601773     -1.269816    0.12336519    -1.2465349    0.12826648
           4.04            -2             0    -1.3503711    0.10749438    -1.3049879    0.11113891    -1.2617072     0.1256487    -1.2673524    0.12299107    -1.2439734    0.12788665
           4.05            -2             0    -1.3482246    0.10714703    -1.3027689    0.11075519    -1.2591979    0.12527997    -1.2648963    0.12261735    -1.2414195    0.12750717
           4.06            -2             0    -1.3460852     0.1068001    -1.3005577    0.11037214     -1.256696    0.12491156    -1.2624477    0.12224403    -1.2388731    0.12712808
           4.07            -2             0    -1.3439526     0.1064536     -1.298354    0.10998978    -1.2542015    0.12454349    -1.2600065    0.12187115    -1.2363344    0.12674938
           4.08            -2             0     -1.341827    0.10610754    -1.2961581    0.10960813    -1.2517143    0.12417578    -1.2575729    0.12149871    -1.2338032     0.1263711
           4.09            -2             0    -1.3397083    0.10576195    -1.2939697    0.10922721    -1.2492344    0.12380845    -1.2551466    0.12112675    -1.2312795    0.12599325
            4.1            -2             0    -1.3375965    0.10541684     -1.291789    0.10884702    -1.2467619    0.12344152    -1.2527278    0.12075527    -1.2287634    0.12561586
           4.11            -2             0    -1.3354916    0.10507224    -1.2896158    0.10846759    -1.2442968      0.123075    -1.2503164     0.1203843    -1.2262549    0.12523894
           4.12            -2             0    -1.3333936    0.10472814    -1.2874503    0.10808893    -1.2418389    0.12270892    -1.2479124    0.12001385    -1.2237539    0.12486252
           4.13            -2             0    -1.3313025    0.10438458    -1.2852923    0.10771105    -1.2393884     0.1223433    -1.2455158    0.11964393    -1.2212604     0.1244866
           4.14            -2             0    -1.3292183    0.10404156    -1.2831418    0.10733398    -1.2369452    0.12197814    -1.2431266    0.11927457    -1.2187744     0.1241112
           4.15            -2             0    -1.3271409     0.1036991    -1.2809989    0.10695771    -1.2345093    0.12161347    -1.2407448    0.11890579    -1.2162959    0.12373635
           4.16            -2             0    -1.3250703    0.10335721    -1.2788635    0.10658228    -1.2320806     0.1212493    -1.2383704    0.11853758    -1.2138249    0.12336206
           4.17            -2             0    -1.3230066    0.10301592    -1.2767356    0.10620769    -1.2296593    0.12088565    -1.2360033    0.11816999    -1.2113614    0.12298834
           4.18            -2             0    -1.3209497    0.10267523    -1.2746152    0.10583394    -1.2272452    0.12052253    -1.2336436      0.117803    -1.2089054     0.1226152
           4.19            -2             0    -1.3188995    0.10233515    -1.2725022    0.10546107    -1.2248384    0.12015997    -1.2312912    0.11743665    -1.2064568    0.12224268
            4.2            -2             0    -1.3168562    0.10199571    -1.2703967    0.10508907    -1.2224388    0.11979796    -1.2289461    0.11707095    -1.2040157    0.12187077
           4.21            -2             0    -1.3148197     0.1016569    -1.2682987    0.10471796    -1.2200465    0.11943654    -1.2266084     0.1167059     -1.201582     0.1214995
           4.22            -2             0      -1.31279    0.10131875     -1.266208    0.10434776    -1.2176613    0.11907571    -1.2242779    0.11634153    -1.1991557    0.12112887
           4.23            -2             0     -1.310767    0.10098127    -1.2641247    0.10397846    -1.2152834    0.11871548    -1.2219547    0.11597784    -1.1967368     0.1207589
           4.24            -2             0    -1.3087507    0.10064447    -1.2620489    0.10361009    -1.2129127    0.11835587    -1.2196388    0.11561485    -1.1943253    0.12038961
           4.25            -2             0    -1.3067412    0.10030836    -1.2599803    0.10324265    -1.2105492     0.1179969    -1.2173301    0.11525258    -1.1919212    0.12002101
           4.26            -2             0    -1.3047384   0.099972947    -1.2579192    0.10287616    -1.2081928    0.11763857    -1.2150287    0.11489102    -1.1895245    0.11965311
           4.27            -2             0    -1.3027423    0.09963825    -1.2558653    0.10251062    -1.2058436     0.1172809    -1.2127345     0.1145302    -1.1871351    0.11928591
           4.28            -2             0    -1.3007528   0.099304277    -1.2538187    0.10214605    -1.2035016     0.1169239    -1.2104475    0.11417013    -1.1847531    0.11891945
           4.29            -2             0    -1.2987701   0.098971038    -1.2517794    0.10178244    -1.2011667    0.11656758    -1.2081676    0.11381082    -1.1823783    0.11855372
            4.3            -2             0     -1.296794   0.098638543    -1.2497474    0.10141982    -1.1988389    0.11621196     -1.205895    0.11345227    -1.1800109    0.11818874
           4.31            -2             0    -1.2948245   0.098306802    -1.2477226    0.10105819    -1.1965182    0.11585704    -1.2036295    0.11309451    -1.1776508    0.11782451
           4.32            -2             0    -1.2928617   0.097975825    -1.2457051    0.10069755    -1.1942046    0.11550284    -1.2013712    0.11273753    -1.1752979    0.11746106
           4.33            -2             0    -1.2909055   0.097645621    -1.2436947    0.10033793    -1.1918981    0.11514936      -1.19912    0.11238136    -1.1729523    0.11709838
           4.34            -2             0    -1.2889559   0.097316199    -1.2416916   0.099979315    -1.1895986    0.11479663     -1.196876    0.11202599     -1.170614     0.1167365
           4.35            -2             0    -1.2870128   0.096987568    -1.2396955   0.099621725    -1.1873062    0.11444463     -1.194639    0.11167145    -1.1682829    0.11637541
           4.36            -2             0    -1.2850764   0.096659737    -1.2377067   0.099265164    -1.1850208     0.1140934    -1.1924091    0.11131773     -1.165959    0.11601514
           4.37            -2             0    -1.2831464   0.096332713    -1.2357249    0.09890964    -1.1827425    0.11374293    -1.1901863    0.11096485    -1.1636422    0.11565569
           4.38            -2             0    -1.2812231   0.096006505    -1.2337503    0.09855516    -1.1804711    0.11339324    -1.1879705    0.11061281    -1.1613327    0.11529706
           4.39            -2             0    -1.2793062    0.09568112    -1.2317827   0.098201729    -1.1782067    0.11304433    -1.1857618    0.11026163    -1.1590304    0.11493927
            4.4            -2             0    -1.2773958   0.095356567    -1.2298222   0.097849354    -1.1759493    0.11269622      -1.18356    0.10991131    -1.1567351    0.11458233
           4.41            -2             0    -1.2754919   0.095032852    -1.2278687   0.097498042    -1.1736989    0.11234891    -1.1813653    0.10956187    -1.1544471    0.11422624
           4.42            -2             0    -1.2735945   0.094709983    -1.2259223   0.097147798    -1.1714554    0.11200241    -1.1791776     0.1092133    -1.1521661    0.11387101
           4.43            -2             0    -1.2717035   0.094387967    -1.2239828   0.096798628    -1.1692188    0.11165673    -1.1769968    0.10886561    -1.1498922    0.11351665
           4.44            -2             0     -1.269819    0.09406681    -1.2220503   0.096450537    -1.1669891    0.11131187    -1.1748229    0.10851882    -1.1476254    0.11316317
           4.45            -2             0    -1.2679408   0.093746518    -1.2201248    0.09610353    -1.1647663    0.11096785     -1.172656    0.10817293    -1.1453657    0.11281058
           4.46            -2             0    -1.2660691   0.093427099    -1.2182062   0.095757612    -1.1625504    0.11062467     -1.170496    0.10782795     -1.143113    0.11245887
           4.47            -2             0    -1.2642037   0.093108557    -1.2162945   0.095412789    -1.1603413    0.11028234    -1.1683429    0.10748388    -1.1408673    0.11210807
           4.48            -2             0    -1.2623447   0.092790899    -1.2143897   0.095069064    -1.1581391    0.10994086    -1.1661966    0.10714073    -1.1386287    0.11175817
           4.49            -2             0    -1.2604921   0.092474131    -1.2124917   0.094726442    -1.1559437    0.10960025    -1.1640572     0.1067985     -1.136397    0.11140919
            4.5            -2             0    -1.2586458   0.092158258    -1.2106006   0.094384927    -1.1537551    0.10926051    -1.1619247     0.1064572    -1.1341723    0.11106112
